text,label
Completely creatively stillborn and executed in a manner that I 'm not sure could be a single iota worse ... a soulless hunk of exploitative garbage .,1
"As comedic spotlights go , Notorious C.H.O. hits all the verbal marks it should .",4
"Fails in making this character understandable , in getting under her skin , in exploring motivation ... Well before the end , the film grows as dull as its characters , about whose fate it is hard to care .",1
One suspects that Craven endorses They simply because this movie makes his own look much better by comparison .,2
A poignant lyricism runs through Balzac and the Little Chinese Seamstress that transforms this story about love and culture into a cinematic poem .,5
Pap invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of God in the fifth Trek flick .,2
"I 've never seen ( a remake ) do anything as stomach-turning as the way Adam Sandler 's new movie rapes , pillages and incinerates Frank Capra 's classic ...",1
"Some are fascinating and others are not , and in the end , it is almost a good movie .",3
"Too much of Nemesis has a tired , talky feel .",2
Cox creates a fluid and mesmerizing sequence of images to match the words of Nijinsky 's diaries .,4
Some remarkable achival film about how Shanghai ( of all places ) served Jews who escaped the Holocaust .,4
"Ratliff 's two previous titles , Plutonium Circus and Purgatory County show his penchant for wry , contentious configurations , and this film is part of that delicate canon .",4
It 's Quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer .,5
Reign of Fire has the disadvantage of also looking cheap .,1
The Fast Runner ' transports the viewer into an unusual space,3
"To be influenced chiefly by humanity 's greatest shame , reality shows -- reality shows for God 's sake !",1
` Hey Arnold ! ',3
( It ) has the feel of a summer popcorn movie .,3
A tasty masala .,4
The result is so tame that even slightly wised-up kids would quickly change the channel .,2
"`` White Oleander , '' the movie , is akin to a Reader 's Digest condensed version of the source material .",2
"What 's most memorable about Circuit is that it 's shot on digital video , whose tiny camera enables Shafer to navigate spaces both large ... and small ... with considerable aplomb .",4
"But this new jangle of noise , mayhem and stupidity must be a serious contender for the title .",1
"Almost nothing else -- raunchy and graphic as it may be in presentation -- is one-sided , outwardly sexist or mean-spirited .",3
"Sadly , though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction .",2
"It has its faults , but it is a kind , unapologetic , sweetheart of a movie , and Mandy Moore leaves a positive impression .",4
Just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny .,1
"The narrator and the other characters try to convince us that acting transfigures Esther , but she 's never seen speaking on stage ; one feels cheated , and Esther seems to remain an unchanged dullard .",2
How inept is Serving Sara ?,1
They threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans .,2
What can one say about a balding 50-year-old actor playing an innocent boy carved from a log ?,3
Leigh is one of the rare directors who feels acting is the heart and soul of cinema .,5
An enjoyable above average summer diversion .,4
"Deliberately and devotedly constructed , Far from Heaven is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate .",4
Ah-nuld 's action hero days might be over .,2
A bore that tends to hammer home every one of its points .,2
"Parents , on the other hand , will be ahead of the plot at all times , and there is n't enough clever innuendo to fil",3
It was a dark and stormy night ...,3
"Halfway through , however , having sucked dry the undead action flick formula , Blade II mutates into a gross-out monster movie with effects that are more silly than scary .",2
"Though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .",4
There are more shots of children smiling for the camera than typical documentary footage which hurts the overall impact of the film .,3
"First-time writer-director Dylan Kidd also has a good ear for dialogue , and the characters sound like real people .",4
turns a potentially interesting idea into an excruciating film school experience that plays better only for the film 's publicists or for people who take as many drugs as the film 's characters,1
Poor Ben Bratt could n't find stardom if MapQuest emailed him point-to-point driving directions .,1
An exhilarating experience .,5
The viewer takes great pleasure in watching the resourceful Molly stay a step ahead of her pursuers .,4
It 's not as awful as some of the recent Hollywood trip tripe ... but it 's far from a groundbreaking endeavor .,2
"A slam-bang extravaganza that is all about a wild-and-woolly , wall-to-wall good time .",5
The satire is just too easy to be genuinely satisfying .,2
"Piercingly affecting ... while clearly a manipulative film , emerges as powerful rather than cloying .",4
"After seeing ` Analyze That , ' I feel better already .",4
"Though it flirts with bathos and pathos and the further Oprahfication of the world as we know it , it still cuts all the way down to broken bone .",3
"Every individual will see the movie through the prism of his or her own beliefs and prejudices , but the one thing most will take away is the sense that peace is possible .",5
"You 'll forget about it by Monday , though , and if they 're old enough to have developed some taste , so will your kids .",1
"Brilliantly written and well-acted , Yellow Asphalt is an uncompromising film .",5
"Personal Velocity has a no-frills docu-Dogma plainness , yet Miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire .",3
"With this masterful , flawless film , ( Wang ) emerges in the front ranks of China 's now numerous , world-renowned filmmakers .",5
"All of it works smoothly under the direction of Spielberg , who does a convincing impersonation here of a director enjoying himself immensely .",5
"This is an exercise in chilling style , and Twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",5
Not even Felinni would know what to make of this Italian freakshow .,1
Mostly the film is just hectic and homiletic : two parts exhausting Men in Black mayhem to one part family values .,3
The disjointed mess flows as naturally as Jolie 's hideous yellow ` do .,1
"Over the years , Hollywood has crafted a solid formula for successful animated movies , and Ice Age only improves on it , with terrific computer graphics , inventive action sequences and a droll sense of humor .",5
Or else a doggie winks .,3
"Since Dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche .",2
"The story , once it gets rolling , is nothing short of a great one .",5
You wo n't exactly know what 's happening but you 'll be blissfully exhausted .,3
"Despite the film 's bizarre developments , Hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity .",4
Apparently reassembled from the cutting-room floor of any given daytime soap .,2
Femme Fatale offers nothing more than a bait-and-switch that is beyond playing fair with the audience .,2
"As social exposé , Skins has its heart in the right place , but that 's not much to hang a soap opera on .",3
Troll the cult section of your local video store for the real deal .,3
A mildly enjoyable if toothless adaptation of a much better book .,3
Adaptation is simply brilliant .,5
That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .,5
It is a movie about passion .,3
"If anything , the film is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans .",5
All the small moments and flashbacks do n't add up to much more than trite observations on the human condition .,2
"With Dirty Deeds , David Caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .",5
The biggest problem with this movie is that it 's not nearly long enough .,3
"Cox offers plenty of glimpses at existing photos , but there are no movies of Nijinsky , so instead the director treats us to an aimless hodgepodge .",1
"... if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride .",1
"Feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form .",2
This pathetic junk is barely an hour long .,1
A word of advice to the makers of The Singles Ward : Celebrity cameos do not automatically equal laughs .,1
Epps has neither the charisma nor the natural affability that has made Tucker a star .,1
"While this film has an ` A ' list cast and some strong supporting players , the tale -- like its central figure , Vivi -- is just a little bit hard to love .",2
"You need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of Haynes ' work .",4
But the movie 's narrative hook is way too muddled to be an effectively chilling guilty pleasure .,2
"Still rapturous after all these years , Cinema Paradiso stands as one of the great films about movie love .",5
An effortlessly accomplished and richly resonant work .,5
LaBute 's careful handling makes the material seem genuine rather than pandering .,5
To Blandly Go Where We Went 8 Movies Ago ...,2
"Pete 's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish .",5
"An inconsequential , barely there bit of piffle .",2
"... Despite lagging near the finish line , the movie runs a good race , one that will have you at the edge of your seat for long stretches . '",4
"On a cutting room floor somewhere lies ... footage that might have made No Such Thing a trenchant , ironic cultural satire instead of a frustrating misfire .",1
Narc is a no-bull throwback to 1970s action films .,5
"You have once again entered the bizarre realm where director Adrian Lyne holds sway , where all relationships are simultaneously broadly metaphorical , oddly abstract , and excruciatingly literal .",3
What a bewilderingly brilliant and entertaining movie this is .,5
"In some ways , Lagaan is quintessential Bollywood .",3
"There 's some outrageously creative action in The Transporter ... ( b ) ut by the time Frank parachutes down onto a moving truck , it 's just another cartoon with an unstoppable superman .",2
Miller has crafted an intriguing story of maternal instincts and misguided acts of affection .,4
"The story suffers a severe case of oversimplification , superficiality and silliness .",1
This is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that does n't reveal even a hint of artifice .,5
"As a movie , it never seems fresh and vital .",3
"But it will just as likely make you weep , and it will do so in a way that does n't make you feel like a sucker .",4
"Unlike most anime , whose most ardent fans outside Japan seem to be introverted young men with fantasy fetishes , Metropolis never seems hopelessly juvenile .",4
There 's a sheer unbridled delight in the way the story unfurls ...,4
"For most of its footage , the new thriller proves that director M. Night Shyamalan can weave an eerie spell and that Mel Gibson can gasp , shudder and even tremble without losing his machismo .",5
"Triple X is a double agent , and he 's one bad dude .",4
It 's not original enough .,2
Lawrence plumbs personal tragedy and also the human comedy .,4
Too bland and fustily tasteful to be truly prurient .,2
It 's hard to believe that something so short could be so flabby .,2
"The self-serious Equilibrium makes its point too well ; a movie , like life , is n't much fun without the highs and lows .",2
"Made-Up lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on America 's skin-deep notions of pulchritude .",3
"Hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire .",1
"Good , solid storytelling .",5
"Murder by Numbers ' is n't a great movie , but it 's a perfectly acceptable widget .",3
The only question ... is to determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering .,2
"Ignore the reputation , and ignore the film .",2
"Cuba Gooding Jr. valiantly mugs his way through Snow Dogs , but even his boisterous energy fails to spark this leaden comedy .",2
It 's a fun adventure movie for kids ( of all ages ) that like adventure .,5
A lot more dimensional and complex than its sunny disposition would lead you to believe .,4
A drama ?,3
Together ( Time Out and Human Resources ) establish Mr. Cantet as France 's foremost cinematic poet of the workplace .,4
"An unencouraging threefold expansion on the former MTV series , accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc. .",2
"The script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off .",3
It is definitely worth seeing .,5
"It 's super - violent , super-serious and super-stupid .",1
The only thing I laughed at were the people who paid to see it .,2
The problem with all of this : It 's not really funny .,2
A strangely stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort feel like a 10-course banquet .,5
"The performances are amiable and committed , and the comedy more often than not hits the bullseye .",4
"Not only does Spider-Man deliver , but I suspect it might deliver again and again .",5
The script by David Koepp is perfectly serviceable and because he gives the story some soul ... he elevates the experience to a more mythic level .,5
"Though overall an overwhelmingly positive portrayal , the film does n't ignore the more problematic aspects of Brown 's life .",4
"The action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if Kaos had n't blown them all up .",1
"Here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit Sascha .",2
... little more than a well-acted television melodrama shot for the big screen .,3
( The film 's ) taste for `` shock humor '' will wear thin on all but those weaned on the comedy of Tom Green and the Farrelly Brothers .,2
They just do n't work in concert .,2
"Chilling in its objective portrait of dreary , lost twenty-first century America .",4
Bad and baffling from the get-go .,1
The acting is n't much better .,1
"A minor work yet there 's no denying the potency of Miller 's strange , fleeting brew of hopeful perseverance and hopeless closure .",3
"Try as you might to resist , if you 've got a place in your heart for Smokey Robinson , this movie will worm its way there .",4
`` Me Without You '' is a probing examination of a female friendship set against a few dynamic decades .,3
"A triumph , a film that hews out a world and carries us effortlessly from darkness to light .",5
The movie is obviously a labour of love so Howard appears to have had free rein to be as pretentious as he wanted .,3
"Call me a cold-hearted curmudgeon for not being able to enjoy a mindless action movie , but I believe a movie can be mindless without being the peak of all things insipid .",1
"Light-years ahead of paint-by-number American blockbusters like Pearl Harbor , at least artistically .",5
Only at the prospect of Beck 's next project .,3
... a true delight .,5
"( Carvey 's ) characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark .",1
A crass and insulting homage to great films like Some Like It Hot and the John Wayne classics .,1
... one of the more influential works of the ` Korean New Wave ' .,5
"Laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , bittersweet dialogue that cuts to the chase of the modern girl 's dilemma .",5
Vincent Gallo is right at home in this French shocker playing his usual bad boy weirdo role .,4
Kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business .,2
Brosnan is more feral in this film than I 've seen him before and Halle Berry does her best to keep up with him .,4
The movie does n't add anything fresh to the myth .,2
The most ingenious film comedy since Being John Malkovich .,5
A quasi-documentary by French filmmaker Karim Dridi that celebrates the hardy spirit of Cuban music .,4
"Before it collapses into exactly the kind of buddy cop comedy it set out to lampoon , anyway .",2
And it marks him as one of the most interesting writer\/directors working today .,4
"Brims with passion : for words , for its eccentric , accident-prone characters , and for the crazy things that keep people going in this crazy life .",5
Looks more like a travel-agency video targeted at people who like to ride bikes topless and roll in the mud than a worthwhile glimpse of independent-community guiding lights .,1
Moving and vibrant .,5
The catch is that they 're stuck with a script that prevents them from firing on all cylinders .,1
That the Chuck Norris `` grenade gag '' occurs about 7 times during Windtalkers is a good indication of how serious-minded the film is .,3
... del Toro maintains a dark mood that makes the film seem like something to endure instead of enjoy .,2
LaBute masterfully balances both Traditional or Modern stories together in a manner that one never overwhelms the other .,5
"As any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death .",3
The problem with `` XXX '' is that its own action is n't very effective .,2
A conventional but heartwarming tale .,5
"In capturing the understated comedic agony of an ever-ruminating , genteel yet decadent aristocracy that can no longer pay its bills , the film could just as well be addressing the turn of the 20th century into the 21st .",3
The dominant feeling is something like nostalgia . ',3
`` The Adventures of Pluto Nash '' is a big time stinker .,1
"Ultimately the , yes , snail-like pacing and lack of thematic resonance make the film more silly than scary , like some sort of Martha Stewart decorating program run amok .",1
The Sweetest Thing leaves an awful sour taste .,2
Fantastic !,5
"A chilly , remote , emotionally distant piece ... so dull that its tagline should be : ` In space , no one can hear you snore . '",1
"Made to be Jaglomized is the Cannes Film Festival , the annual Riviera spree of flesh , buzz , blab and money .",2
This is standard crime drama fare ... instantly forgettable and thoroughly dull .,1
"( A ) boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .",2
"The story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long .",3
"Cantet beautifully illuminates what it means sometimes to be inside looking out , and at other times outside looking in .",4
"Narratively , Trouble Every Day is a plodding mess .",2
"What soured me on The Santa Clause 2 was that Santa bumps up against 21st century reality so hard , it 's icky .",1
You have enough finely tuned acting to compensate for the movie 's failings .,3
"What ensues are much blood-splattering , mass drug-induced bowel evacuations , and none-too-funny commentary on the cultural distinctions between Americans and Brits .",1
"Both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .",1
It should have stayed there .,2
"There must be an audience that enjoys the Friday series , but I would n't be interested in knowing any of them personally .",1
As giddy and whimsical and relevant today as it was 270 years ago .,5
"With We Were Soldiers , Hollywood makes a valiant attempt to tell a story about the Vietnam War before the pathology set in .",4
It 's never dull and always looks good .,5
This is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .,2
It 's like going to a house party and watching the host defend himself against a frothing ex-girlfriend .,2
It depends on how well flatulence gags fit into your holiday concept .,3
Jones has delivered a solidly entertaining and moving family drama .,5
"This odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in Morton 's ever-watchful gaze -- and it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one .",5
A bad movie that happened to good actors .,1
The closest thing to the experience of space travel,4
"Few of the increasingly far-fetched events that first-time writer-director Neil Burger follows up with are terribly convincing , which is a pity , considering Barry 's terrific performance .",3
"This is surely one of the most frantic , virulent and foul-natured Christmas season pics ever delivered by a Hollywood studio .",1
"Rymer does n't trust laughs -- and does n't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects .",2
Full Frontal had no effect and elicited no sympathies for any of the characters .,2
"A taut , sobering film .",5
"A solid , spooky entertainment worthy of the price of a ticket .",4
One of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch .,2
Offers laughs and insight into one of the toughest ages a kid can go through .,4
"While the performances are often engaging , this loose collection of largely improvised numbers would probably have worked better as a one-hour TV documentary .",2
"A passable romantic comedy , in need of another couple of passes through the word processor .",3
As steamy as last week 's pork dumplings .,1
"Combines sharp comedy , old-fashioned monster movie atmospherics , and genuine heart to create a film that 's not merely about kicking undead \*\*\* , but also about dealing with regret and , ultimately , finding redemption .",5
"Resident Evil is n't a product of its cinematic predecessors so much as an MTV , sugar hysteria , and PlayStation cocktail .",2
"Overall , it 's a pretty mediocre family film .",3
Maid in Manhattan proves that it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies .,1
"Fails as a dystopian movie , as a retooling of Fahrenheit 451 , and even as a rip-off of The Matrix .",1
"... a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame .",4
"A sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices .",1
"Few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as Nesbitt 's Cooper looks when the bullets stop flying .",4
That is made almost impossible by events that set the plot in motion .,3
"Maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is .",4
Chai 's structure and pacing are disconcertingly slack .,2
"Outside of Burger 's desire to make some kind of film , it 's really unclear why this project was undertaken",2
A sluggish pace and lack of genuine narrative hem the movie in every bit as much as life hems in the spirits of these young women .,2
"One of those rare films that come by once in a while with flawless amounts of acting , direction , story and pace .",4
"The dramatic scenes are frequently unintentionally funny , and the action sequences -- clearly the main event -- are surprisingly uninvolving .",2
"This is not Chabrol 's best , but even his lesser works outshine the best some directors can offer .",3
What starts off as a satisfying kids flck becomes increasingly implausible as it races through contrived plot points .,2
Canadian filmmaker Gary Burns ' inventive and mordantly humorous take on the soullessness of work in the city .,5
So original in its base concept that you can not help but get caught up .,5
"A hard look at one man 's occupational angst and its subsequent reinvention , a terrifying study of bourgeois desperation worthy of Claude Chabrol .",4
"Basically , it 's pretty but dumb .",3
Grown-up quibbles are beside the point here .,3
"Austin Powers in Goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .",2
The pitch must have read like a discarded House Beautiful spread .,3
Serious movie-goers embarking upon this journey will find that The Road to Perdition leads to a satisfying destination .,5
The vistas are sweeping and the acting is far from painful .,3
"I guess it just goes to show that if you give a filmmaker an unlimited amount of phony blood , nothing good can happen .",1
"Strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , The Four Feathers comes up short .",1
Feels as if the inmates have actually taken over the asylum .,3
Handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism .,3
"I 'll put it this way : If you 're in the mood for a melodrama narrated by talking fish , this is the movie for you .",3
You want to call Domino 's .,3
City by the Sea is a gritty police thriller with all the dysfunctional family dynamics one could wish for .,4
"A fine production with splendid singing by Angela Gheorghiu , Ruggero Raimondi , and Roberto Alagna .",5
I found the movie as divided against itself as the dysfunctional family it portrays .,2
Who is this movie for ?,3
"A well-done film of a self-reflexive , philosophical nature .",5
"With not a lot of help from the screenplay ( proficient , but singularly cursory ) , ( Testud ) acts with the feral intensity of the young Bette Davis .",3
This sci-fi techno-sex thriller starts out bizarre and just keeps getting weirder .,3
"The movie strains to stay on the light , comic side of the issue , despite the difficulty of doing so when dealing with the destruction of property and , potentially , of life itself .",3
"You end up simply admiring this bit or that , this performance or that .",3
Stevens ' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls .,4
"Dark and disturbing , yet compelling to watch .",3
"When you resurrect a dead man , Hard Copy should come a-knocking , no ?",3
But there 's plenty to offend everyone ...,2
The filmmakers keep pushing the jokes at the expense of character until things fall apart .,2
Great dragons !,4
McTiernan 's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious .,2
Just plain bad .,1
Movies like High Crimes flog the dead horse of surprise as if it were an obligation .,1
"Full of flatulence jokes and mild sexual references , Kung Pow !",2
"If you 're looking for a smart , nuanced look at de Sade and what might have happened at Picpus , Sade is your film .",4
"A thoroughly enjoyable , heartfelt coming-of-age comedy .",4
"Streamlined to a tight , brisk 85-minute screwball thriller , `` Big Trouble '' is funny , harmless and as substantial as a tub of popcorn with extra butter .",3
"There are some laughs in this movie , but Williams ' anarchy gets tiresome , the satire is weak .",2
"Mild , meandering teen flick .",3
Devos delivers a perfect performance that captures the innocence and budding demons within a wallflower .,4
Horrendously amateurish filmmaking that is plainly dull and visually ugly when it is n't incomprehensible .,1
"` it 's better to go in knowing full well what 's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists .",4
Dreary tale of middle-class angst,2
"Entirely appropriately , the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn .",4
You live the mood rather than savour the story .,4
"When it comes out on video , then it 's the perfect cure for insomnia .",1
"With the dog days of August upon us , think of this dog of a movie as the cinematic equivalent of high humidity .",2
In the end there is one word that best describes this film : honest .,4
"It 's still Adam Sandler , and it 's not Little Nicky .",3
Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,5
"It remains to be seen whether Statham can move beyond the crime-land action genre , but then again , who says he has to ?",3
"Wow , a jump cut !",3
"Less cinematically powerful than quietly and deeply moving , which is powerful in itself .",3
"It 's a terrible movie in every regard , and utterly painful to watch .",1
"If ever such a dependable concept was botched in execution , this is it .",1
Two-bit potboiler .,2
Stuart 's poor-me persona needs a whole bunch of Snowball 's cynicism to cut through the sugar coating .,3
This is SO De Palma .,3
"The movie 's captivating details are all in the performances , from Foreman 's barking-mad Taylor to Thewlis 's smoothly sinister Freddie and Bettany\/McDowell 's hard-eyed gangster .",5
"Evelyn may be based on a true and historically significant story , but the filmmakers have made every effort to disguise it as an unimaginative screenwriter 's invention .",1
Insanely hilarious !,5
"( Swimfan ) falls victim to sloppy plotting , an insultingly unbelievable final act and a villainess who is too crazy to be interesting .",1
The whole thing comes off like a particularly amateurish episode of Bewitched that takes place during Spring Break .,2
"The Son Of The Bride 's humour is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues .",5
The sinister inspiration that fuelled DeVito 's early work is confused in Death to Smoochy into something both ugly and mindless .,1
"The movie turns out to be ( Assayas ' ) homage to the Gallic ` tradition of quality , ' in all its fusty squareness .",2
"There 's too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present .",1
"Maybe LeBlanc thought , `` Hey , the movie about the baseball-playing monkey was worse . ''",2
"It 's supposed to be a humorous , all-too-human look at how hope can breed a certain kind of madness -- and strength -- but it never quite adds up .",3
"It 's a long way from Orwell 's dark , intelligent warning cry ( 1984 ) to the empty stud knockabout of Equilibrium , and what once was conviction is now affectation .",2
"An inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .",1
"Sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist Japanese jokes .",3
Has its share of arresting images .,3
"Dull , a road-trip movie that 's surprisingly short of both adventure and song .",1
A brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others .,3
"The movie is almost completely lacking in suspense , surprise and consistent emotional conviction .",1
