,text,original_label,normalized_entropy
31,"The nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations .",1,0.28530312423828186
32,"The new Insomnia is a surprisingly faithful remake of its chilly predecessor , and when it does elect to head off in its own direction , it employs changes that fit it well rather than ones that were imposed for the sake of commercial sensibilities .",4,0.09572062585540389
33,will be far more interesting to the Soderbergh faithful than it will be to the casual moviegoer who might be lured in by Julia Roberts ...,3,0.01270700772278325
34,An uneven mix of dark satire and childhood awakening .,2,0.014896384326630792
35,It 's not a motion picture ; it 's an utterly static picture .,1,0.13716386317785015
36,Deepa Mehta provides an accessible introduction as well as some intelligent observations on the success of Bollywood in the Western world .,4,0.00037765937567086965
37,I saw Juwanna Mann so you do n't have to .,3,0.07602145644159439
38,"At once subtle and visceral , the film never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future .",5,0.004992357930236436
39,And it 's a lousy one at that .,1,0.00011991432845959557
40,"Complex , sinuously plotted and , somehow , off-puttingly cold .",2,0.02811783716461439
41,( A ) rather thinly-conceived movie .,1,0.006220670777894523
42,"Occasionally loud and offensive , but more often , it simply lulls you into a gentle waking coma .",2,0.7281925350398541
43,"A cultural wildcard experience : wacky , different , unusual , even nutty .",5,0.34055252146776194
44,It 's not the least of Afghan tragedies that this noble warlord would be consigned to the dustbin of history .,2,0.6697252256842058
45,Everything that was right about Blade is wrong in its sequel .,2,0.50471739535651
46,I am highly amused by the idea that we have come to a point in society where it has been deemed important enough to make a film in which someone has to be hired to portray Richard Dawson .,5,0.7367127697776642
47,"Nicks refuses to let Slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .",4,0.05470602768657045
48,` Snow Dogs ' has both .,3,0.4856468523471
49,"A classy , sprightly spin on film .",5,0.001172390562498687
50,What is the filmmakers ' point ?,3,0.4174185095415572
51,That the real Antwone Fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle .,5,0.01839269138350593
52,"Hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound .",2,0.04268859088873468
53,"It 's not particularly subtle ... However , it still manages to build to a terrifying , if obvious , conclusion .",3,0.09572267629630338
54,The 50-something lovebirds are too immature and unappealing to care about .,1,0.7042364333514809
55,Completely creatively stillborn and executed in a manner that I 'm not sure could be a single iota worse ... a soulless hunk of exploitative garbage .,1,0.0
56,"As comedic spotlights go , Notorious C.H.O. hits all the verbal marks it should .",4,0.0003372144061137433
57,"Fails in making this character understandable , in getting under her skin , in exploring motivation ... Well before the end , the film grows as dull as its characters , about whose fate it is hard to care .",1,0.07855041157332468
58,One suspects that Craven endorses They simply because this movie makes his own look much better by comparison .,2,0.3882040477551294
59,A poignant lyricism runs through Balzac and the Little Chinese Seamstress that transforms this story about love and culture into a cinematic poem .,5,0.2853029944680037
60,Pap invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of God in the fifth Trek flick .,2,0.015161490209443558
61,"I 've never seen ( a remake ) do anything as stomach-turning as the way Adam Sandler 's new movie rapes , pillages and incinerates Frank Capra 's classic ...",1,0.0008349730549777062
62,"Some are fascinating and others are not , and in the end , it is almost a good movie .",3,0.00016838733249886987
63,"Too much of Nemesis has a tired , talky feel .",2,0.0003368784472875582
64,Cox creates a fluid and mesmerizing sequence of images to match the words of Nijinsky 's diaries .,4,0.7042364606917665
65,Some remarkable achival film about how Shanghai ( of all places ) served Jews who escaped the Holocaust .,4,0.618678349455192
66,"Ratliff 's two previous titles , Plutonium Circus and Purgatory County show his penchant for wry , contentious configurations , and this film is part of that delicate canon .",4,0.0036100153903112966
67,It 's Quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer .,5,0.6185570062696347
68,Reign of Fire has the disadvantage of also looking cheap .,1,0.001051212081440583
69,The Fast Runner ' transports the viewer into an unusual space,3,0.03560563508467889
70,"To be influenced chiefly by humanity 's greatest shame , reality shows -- reality shows for God 's sake !",1,0.6188945345123563
71,` Hey Arnold ! ',3,0.1480741721634595
72,( It ) has the feel of a summer popcorn movie .,3,0.7282102404818193
73,A tasty masala .,4,0.7306836395341691
74,The result is so tame that even slightly wised-up kids would quickly change the channel .,2,0.16930409276732053
75,"`` White Oleander , '' the movie , is akin to a Reader 's Digest condensed version of the source material .",2,0.06428132839966456
76,"What 's most memorable about Circuit is that it 's shot on digital video , whose tiny camera enables Shafer to navigate spaces both large ... and small ... with considerable aplomb .",4,0.0016507211545267954
77,"But this new jangle of noise , mayhem and stupidity must be a serious contender for the title .",1,0.01968672160973173
78,"Almost nothing else -- raunchy and graphic as it may be in presentation -- is one-sided , outwardly sexist or mean-spirited .",3,0.3882880471806807
79,"Sadly , though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction .",2,0.0040029765640119015
80,"It has its faults , but it is a kind , unapologetic , sweetheart of a movie , and Mandy Moore leaves a positive impression .",4,6.032855371303174e-06
81,Just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny .,1,0.0006658952918028696
82,"The narrator and the other characters try to convince us that acting transfigures Esther , but she 's never seen speaking on stage ; one feels cheated , and Esther seems to remain an unchanged dullard .",2,0.0009354961650371144
83,How inept is Serving Sara ?,1,0.6185758034605768
84,They threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans .,2,0.022760795760378327
85,What can one say about a balding 50-year-old actor playing an innocent boy carved from a log ?,3,0.7283422262143748
86,Leigh is one of the rare directors who feels acting is the heart and soul of cinema .,5,0.6185616103502538
87,An enjoyable above average summer diversion .,4,6.5552882072305664e-06
88,"Deliberately and devotedly constructed , Far from Heaven is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate .",4,0.014844666208319555
89,Ah-nuld 's action hero days might be over .,2,0.3883106410691417
90,A bore that tends to hammer home every one of its points .,2,0.2853029392691106
91,"Parents , on the other hand , will be ahead of the plot at all times , and there is n't enough clever innuendo to fil",3,0.005161344842216189
92,It was a dark and stormy night ...,3,0.3367394353587206
93,"Halfway through , however , having sucked dry the undead action flick formula , Blade II mutates into a gross-out monster movie with effects that are more silly than scary .",2,0.05243979231490253
94,"Though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .",4,0.0001222959176615351
95,There are more shots of children smiling for the camera than typical documentary footage which hurts the overall impact of the film .,3,0.0022971596299818696
96,"First-time writer-director Dylan Kidd also has a good ear for dialogue , and the characters sound like real people .",4,6.057140924925059e-05
97,turns a potentially interesting idea into an excruciating film school experience that plays better only for the film 's publicists or for people who take as many drugs as the film 's characters,1,0.07855041999284058
98,Poor Ben Bratt could n't find stardom if MapQuest emailed him point-to-point driving directions .,1,0.08233748168831323
99,An exhilarating experience .,5,0.018392444909824435
100,The viewer takes great pleasure in watching the resourceful Molly stay a step ahead of her pursuers .,4,0.01073620347188605
101,It 's not as awful as some of the recent Hollywood trip tripe ... but it 's far from a groundbreaking endeavor .,2,0.16930512196144895
102,"A slam-bang extravaganza that is all about a wild-and-woolly , wall-to-wall good time .",5,0.11624258671718438
103,The satire is just too easy to be genuinely satisfying .,2,7.675789686413306e-05
104,"Piercingly affecting ... while clearly a manipulative film , emerges as powerful rather than cloying .",4,0.00047469177294318755
105,"After seeing ` Analyze That , ' I feel better already .",4,0.34324288571198325
106,"Though it flirts with bathos and pathos and the further Oprahfication of the world as we know it , it still cuts all the way down to broken bone .",3,0.0014295197271898556
107,"Every individual will see the movie through the prism of his or her own beliefs and prejudices , but the one thing most will take away is the sense that peace is possible .",5,0.0040266473604048565
108,"You 'll forget about it by Monday , though , and if they 're old enough to have developed some taste , so will your kids .",1,0.7042771768187404
109,"Brilliantly written and well-acted , Yellow Asphalt is an uncompromising film .",5,8.349284413061991e-06
110,"Personal Velocity has a no-frills docu-Dogma plainness , yet Miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire .",3,0.004754012027680189
111,"With this masterful , flawless film , ( Wang ) emerges in the front ranks of China 's now numerous , world-renowned filmmakers .",5,2.3529315805589918e-07
112,"All of it works smoothly under the direction of Spielberg , who does a convincing impersonation here of a director enjoying himself immensely .",5,0.09572081661825879
113,"This is an exercise in chilling style , and Twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",5,0.02275868641227542
114,Not even Felinni would know what to make of this Italian freakshow .,1,0.1051014979211445
115,Mostly the film is just hectic and homiletic : two parts exhausting Men in Black mayhem to one part family values .,3,0.04268883998489481
116,The disjointed mess flows as naturally as Jolie 's hideous yellow ` do .,1,0.09572048205546765
117,"Over the years , Hollywood has crafted a solid formula for successful animated movies , and Ice Age only improves on it , with terrific computer graphics , inventive action sequences and a droll sense of humor .",5,0.2853032150132703
118,Or else a doggie winks .,3,0.7348237203800878
119,"Since Dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche .",2,0.704240518380146
120,"The story , once it gets rolling , is nothing short of a great one .",5,0.07855050915807525
121,You wo n't exactly know what 's happening but you 'll be blissfully exhausted .,3,0.3881658137864814
122,"Despite the film 's bizarre developments , Hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity .",4,0.5634175488101001
123,Apparently reassembled from the cutting-room floor of any given daytime soap .,2,0.06433239519726407
124,Femme Fatale offers nothing more than a bait-and-switch that is beyond playing fair with the audience .,2,0.5634172575714047
125,"As social exposé , Skins has its heart in the right place , but that 's not much to hang a soap opera on .",3,0.0524511778213707
126,Troll the cult section of your local video store for the real deal .,3,0.3647967894599836
127,A mildly enjoyable if toothless adaptation of a much better book .,3,0.6185572555323231
128,Adaptation is simply brilliant .,5,3.6418624344846997e-07
129,That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .,5,0.001641393010154389
130,It is a movie about passion .,3,0.09572593572454662
131,"If anything , the film is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans .",5,0.009630845118251331
132,All the small moments and flashbacks do n't add up to much more than trite observations on the human condition .,2,0.028116777462638118
133,"With Dirty Deeds , David Caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .",5,0.0008350629540972606
134,The biggest problem with this movie is that it 's not nearly long enough .,3,0.006750763759652851
135,"Cox offers plenty of glimpses at existing photos , but there are no movies of Nijinsky , so instead the director treats us to an aimless hodgepodge .",1,0.0020555473765261137
136,"... if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride .",1,0.3881522397917773
137,"Feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form .",2,0.5047484560154198
138,This pathetic junk is barely an hour long .,1,4.625726425553641e-06
139,A word of advice to the makers of The Singles Ward : Celebrity cameos do not automatically equal laughs .,1,0.3882008166840778
140,Epps has neither the charisma nor the natural affability that has made Tucker a star .,1,0.0008002907917382509
141,"While this film has an ` A ' list cast and some strong supporting players , the tale -- like its central figure , Vivi -- is just a little bit hard to love .",2,0.0011729558520454442
142,"You need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of Haynes ' work .",4,0.02811792836994534
143,But the movie 's narrative hook is way too muddled to be an effectively chilling guilty pleasure .,2,9.014058251669509e-05
144,"Still rapturous after all these years , Cinema Paradiso stands as one of the great films about movie love .",5,0.0013112684309366832
145,An effortlessly accomplished and richly resonant work .,5,5.250605146359524e-06
146,LaBute 's careful handling makes the material seem genuine rather than pandering .,5,0.09572063082990927
147,To Blandly Go Where We Went 8 Movies Ago ...,2,0.44781454240257923
148,"Pete 's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish .",5,0.7042365634562259
149,"An inconsequential , barely there bit of piffle .",2,6.736286653829225e-05
150,"... Despite lagging near the finish line , the movie runs a good race , one that will have you at the edge of your seat for long stretches . '",4,8.905413621316915e-07
151,"On a cutting room floor somewhere lies ... footage that might have made No Such Thing a trenchant , ironic cultural satire instead of a frustrating misfire .",1,0.002062628164952609
152,Narc is a no-bull throwback to 1970s action films .,5,0.004555528240468506
153,"You have once again entered the bizarre realm where director Adrian Lyne holds sway , where all relationships are simultaneously broadly metaphorical , oddly abstract , and excruciatingly literal .",3,0.023450522590390054
154,What a bewilderingly brilliant and entertaining movie this is .,5,7.89043705495512e-08
155,"In some ways , Lagaan is quintessential Bollywood .",3,0.09852326234615034
156,"There 's some outrageously creative action in The Transporter ... ( b ) ut by the time Frank parachutes down onto a moving truck , it 's just another cartoon with an unstoppable superman .",2,0.01486976342023064
157,Miller has crafted an intriguing story of maternal instincts and misguided acts of affection .,4,0.00030166974832601125
158,"The story suffers a severe case of oversimplification , superficiality and silliness .",1,0.004002718811234491
159,This is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that does n't reveal even a hint of artifice .,5,0.006220857299942126
160,"As a movie , it never seems fresh and vital .",3,0.05243974522981304
161,"But it will just as likely make you weep , and it will do so in a way that does n't make you feel like a sucker .",4,0.003704249671866212
162,"Unlike most anime , whose most ardent fans outside Japan seem to be introverted young men with fantasy fetishes , Metropolis never seems hopelessly juvenile .",4,0.38835323301806457
163,There 's a sheer unbridled delight in the way the story unfurls ...,4,0.06426613438174288
164,"For most of its footage , the new thriller proves that director M. Night Shyamalan can weave an eerie spell and that Mel Gibson can gasp , shudder and even tremble without losing his machismo .",5,0.00015196137682074119
165,"Triple X is a double agent , and he 's one bad dude .",4,0.28549923933317506
166,It 's not original enough .,2,0.003207813585554369
167,Lawrence plumbs personal tragedy and also the human comedy .,4,0.011321245807271197
168,Too bland and fustily tasteful to be truly prurient .,2,0.00048398146059560026
169,It 's hard to believe that something so short could be so flabby .,2,0.004672841307715442
170,"The self-serious Equilibrium makes its point too well ; a movie , like life , is n't much fun without the highs and lows .",2,0.20285408457690685
171,"Made-Up lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on America 's skin-deep notions of pulchritude .",3,0.2853248892141796
172,"Hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire .",1,0.6666687548129925
173,"Good , solid storytelling .",5,5.000595783288678e-07
174,"Murder by Numbers ' is n't a great movie , but it 's a perfectly acceptable widget .",3,0.000935389459717511
175,The only question ... is to determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering .,2,0.04637622939703219
176,"Ignore the reputation , and ignore the film .",2,0.2502524433089699
177,"Cuba Gooding Jr. valiantly mugs his way through Snow Dogs , but even his boisterous energy fails to spark this leaden comedy .",2,0.00019170556265297165
178,It 's a fun adventure movie for kids ( of all ages ) that like adventure .,5,0.3881468521664523
179,A lot more dimensional and complex than its sunny disposition would lead you to believe .,4,0.0010504641966670948
180,A drama ?,3,0.6210969065530361
181,Together ( Time Out and Human Resources ) establish Mr. Cantet as France 's foremost cinematic poet of the workplace .,4,0.6185568864584458
182,"An unencouraging threefold expansion on the former MTV series , accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc. .",2,0.04268861947894215
183,"The script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off .",3,0.24139379488657162
184,It is definitely worth seeing .,5,0.0032141731227684186
185,"It 's super - violent , super-serious and super-stupid .",1,0.010685501153314073
186,The only thing I laughed at were the people who paid to see it .,2,0.011963100038992043
187,The problem with all of this : It 's not really funny .,2,0.1164065946664269
188,A strangely stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort feel like a 10-course banquet .,5,0.0008350887324858444
189,"The performances are amiable and committed , and the comedy more often than not hits the bullseye .",4,0.001642057217968754
190,"Not only does Spider-Man deliver , but I suspect it might deliver again and again .",5,0.28530440981355876
191,The script by David Koepp is perfectly serviceable and because he gives the story some soul ... he elevates the experience to a more mythic level .,5,0.004992632084691539
192,"Though overall an overwhelmingly positive portrayal , the film does n't ignore the more problematic aspects of Brown 's life .",4,2.986648987348941e-05
193,"The action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if Kaos had n't blown them all up .",1,0.3881458968771057
194,"Here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit Sascha .",2,0.6405871286665538
195,... little more than a well-acted television melodrama shot for the big screen .,3,0.0011719635126675996
196,( The film 's ) taste for `` shock humor '' will wear thin on all but those weaned on the comedy of Tom Green and the Farrelly Brothers .,2,0.0785509404872007
197,They just do n't work in concert .,2,0.05034851086780165
198,"Chilling in its objective portrait of dreary , lost twenty-first century America .",4,0.28581915312412925
199,Bad and baffling from the get-go .,1,2.993733582327672e-05
200,The acting is n't much better .,1,0.6666681158794571
201,"A minor work yet there 's no denying the potency of Miller 's strange , fleeting brew of hopeful perseverance and hopeless closure .",3,0.00017108128170761618
202,"Try as you might to resist , if you 've got a place in your heart for Smokey Robinson , this movie will worm its way there .",4,0.052448109402944657
203,`` Me Without You '' is a probing examination of a female friendship set against a few dynamic decades .,3,0.03470403118040141
204,"A triumph , a film that hews out a world and carries us effortlessly from darkness to light .",5,0.00010692516026711632
205,The movie is obviously a labour of love so Howard appears to have had free rein to be as pretentious as he wanted .,3,0.704249527111861
206,"Call me a cold-hearted curmudgeon for not being able to enjoy a mindless action movie , but I believe a movie can be mindless without being the peak of all things insipid .",1,0.14140952916691615
207,"Light-years ahead of paint-by-number American blockbusters like Pearl Harbor , at least artistically .",5,0.0008728715414121008
208,Only at the prospect of Beck 's next project .,3,0.10079160976788216
209,... a true delight .,5,0.00021299045102616187
210,"( Carvey 's ) characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark .",1,0.24139537080758044
211,A crass and insulting homage to great films like Some Like It Hot and the John Wayne classics .,1,0.14060759668060088
212,... one of the more influential works of the ` Korean New Wave ' .,5,0.06571064736338038
213,"Laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , bittersweet dialogue that cuts to the chase of the modern girl 's dilemma .",5,2.684796505362376e-05
214,Vincent Gallo is right at home in this French shocker playing his usual bad boy weirdo role .,4,0.5047825944572417
215,Kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business .,2,0.00020661025855956618
216,Brosnan is more feral in this film than I 've seen him before and Halle Berry does her best to keep up with him .,4,0.2853036808550478
217,The movie does n't add anything fresh to the myth .,2,0.0005326106680738923
218,The most ingenious film comedy since Being John Malkovich .,5,0.2027831164934809
219,A quasi-documentary by French filmmaker Karim Dridi that celebrates the hardy spirit of Cuban music .,4,0.0011418659038340165
220,"Before it collapses into exactly the kind of buddy cop comedy it set out to lampoon , anyway .",2,0.6668169670200188
221,And it marks him as one of the most interesting writer\/directors working today .,4,0.04269783800058636
222,"Brims with passion : for words , for its eccentric , accident-prone characters , and for the crazy things that keep people going in this crazy life .",5,0.0227590357792809
223,Looks more like a travel-agency video targeted at people who like to ride bikes topless and roll in the mud than a worthwhile glimpse of independent-community guiding lights .,1,0.034679332710324424
224,Moving and vibrant .,5,0.006458136413458893
225,The catch is that they 're stuck with a script that prevents them from firing on all cylinders .,1,0.563422644147381
226,That the Chuck Norris `` grenade gag '' occurs about 7 times during Windtalkers is a good indication of how serious-minded the film is .,3,0.3887880564443629
227,... del Toro maintains a dark mood that makes the film seem like something to endure instead of enjoy .,2,0.0003746077520728724
228,LaBute masterfully balances both Traditional or Modern stories together in a manner that one never overwhelms the other .,5,0.03467769325118945
229,"As any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death .",3,0.6185846744846017
230,The problem with `` XXX '' is that its own action is n't very effective .,2,0.00017086652425584624
231,A conventional but heartwarming tale .,5,0.5047147856376646
232,"In capturing the understated comedic agony of an ever-ruminating , genteel yet decadent aristocracy that can no longer pay its bills , the film could just as well be addressing the turn of the 20th century into the 21st .",3,0.0957391378305786
233,The dominant feeling is something like nostalgia . ',3,0.09732841888800964
234,`` The Adventures of Pluto Nash '' is a big time stinker .,1,6.574256114582371e-06
235,"Ultimately the , yes , snail-like pacing and lack of thematic resonance make the film more silly than scary , like some sort of Martha Stewart decorating program run amok .",1,0.00027431183807378323
236,The Sweetest Thing leaves an awful sour taste .,2,0.0003364349815078721
237,Fantastic !,5,6.95406548573545e-08
238,"A chilly , remote , emotionally distant piece ... so dull that its tagline should be : ` In space , no one can hear you snore . '",1,0.009630391040557195
239,"Made to be Jaglomized is the Cannes Film Festival , the annual Riviera spree of flesh , buzz , blab and money .",2,0.5111308687029618
240,This is standard crime drama fare ... instantly forgettable and thoroughly dull .,1,0.4454888124131739
241,"( A ) boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .",2,0.39060857044933284
242,"The story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long .",3,0.5634174819030021
243,"Cantet beautifully illuminates what it means sometimes to be inside looking out , and at other times outside looking in .",4,0.2853031210166208
244,"Narratively , Trouble Every Day is a plodding mess .",2,0.11624235478758052
245,"What soured me on The Santa Clause 2 was that Santa bumps up against 21st century reality so hard , it 's icky .",1,0.0007590695721492149
246,You have enough finely tuned acting to compensate for the movie 's failings .,3,0.7283417667882159
247,"What ensues are much blood-splattering , mass drug-induced bowel evacuations , and none-too-funny commentary on the cultural distinctions between Americans and Brits .",1,0.054061901960754444
248,"Both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .",1,0.16930435679100142
249,It should have stayed there .,2,0.18335497647081458
250,"There must be an audience that enjoys the Friday series , but I would n't be interested in knowing any of them personally .",1,0.0006613808176391589
251,As giddy and whimsical and relevant today as it was 270 years ago .,5,0.04268869814054966
252,"With We Were Soldiers , Hollywood makes a valiant attempt to tell a story about the Vietnam War before the pathology set in .",4,0.1406076216670964
253,It 's never dull and always looks good .,5,0.3343964170517998
254,This is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .,2,0.01205813677138129
255,It 's like going to a house party and watching the host defend himself against a frothing ex-girlfriend .,2,0.33622817787810205
256,It depends on how well flatulence gags fit into your holiday concept .,3,0.03560521157749785
257,Jones has delivered a solidly entertaining and moving family drama .,5,4.9572210597883115e-06
258,"This odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in Morton 's ever-watchful gaze -- and it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one .",5,0.7042367707830872
259,A bad movie that happened to good actors .,1,0.02811667114211164
260,The closest thing to the experience of space travel,4,0.6866752656165934
261,"Few of the increasingly far-fetched events that first-time writer-director Neil Burger follows up with are terribly convincing , which is a pity , considering Barry 's terrific performance .",3,0.20278564216363099
262,"This is surely one of the most frantic , virulent and foul-natured Christmas season pics ever delivered by a Hollywood studio .",1,0.06709712857629713
263,"Rymer does n't trust laughs -- and does n't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects .",2,0.0011026528068508392
264,Full Frontal had no effect and elicited no sympathies for any of the characters .,2,0.33439588067588993
265,"A taut , sobering film .",5,9.940270658543894e-05
266,"A solid , spooky entertainment worthy of the price of a ticket .",4,6.758712397046318e-05
267,One of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch .,2,0.24139335055014782
268,Offers laughs and insight into one of the toughest ages a kid can go through .,4,0.00033958541744999937
269,"While the performances are often engaging , this loose collection of largely improvised numbers would probably have worked better as a one-hour TV documentary .",2,0.01484370056531619
270,"A passable romantic comedy , in need of another couple of passes through the word processor .",3,0.5634173185451025
271,As steamy as last week 's pork dumplings .,1,0.6216951049113976
272,"Combines sharp comedy , old-fashioned monster movie atmospherics , and genuine heart to create a film that 's not merely about kicking undead \*\*\* , but also about dealing with regret and , ultimately , finding redemption .",5,0.6666682365487864
273,"Resident Evil is n't a product of its cinematic predecessors so much as an MTV , sugar hysteria , and PlayStation cocktail .",2,0.24934247572660373
274,"Overall , it 's a pretty mediocre family film .",3,0.095720495607793
275,Maid in Manhattan proves that it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies .,1,0.05245282653236787
276,"Fails as a dystopian movie , as a retooling of Fahrenheit 451 , and even as a rip-off of The Matrix .",1,0.00011991462054560816
277,"... a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame .",4,0.0009374568288416221
