,text,original_label,normalized_entropy
188,A strangely stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort feel like a 10-course banquet .,5,0.003363964304902576
189,"The performances are amiable and committed , and the comedy more often than not hits the bullseye .",4,0.16340799640521775
190,"Not only does Spider-Man deliver , but I suspect it might deliver again and again .",5,0.021528681942755316
191,The script by David Koepp is perfectly serviceable and because he gives the story some soul ... he elevates the experience to a more mythic level .,5,0.2959571627917842
192,"Though overall an overwhelmingly positive portrayal , the film does n't ignore the more problematic aspects of Brown 's life .",4,0.29701683632568526
193,"The action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if Kaos had n't blown them all up .",1,0.1503741540793833
194,"Here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit Sascha .",2,0.4600225721215461
195,... little more than a well-acted television melodrama shot for the big screen .,3,0.23763197691379997
196,( The film 's ) taste for `` shock humor '' will wear thin on all but those weaned on the comedy of Tom Green and the Farrelly Brothers .,2,0.13287326972077335
197,They just do n't work in concert .,2,0.305406602711976
198,"Chilling in its objective portrait of dreary , lost twenty-first century America .",4,0.45388932712509433
199,Bad and baffling from the get-go .,1,0.021541388704979115
200,The acting is n't much better .,1,0.33477672232492695
201,"A minor work yet there 's no denying the potency of Miller 's strange , fleeting brew of hopeful perseverance and hopeless closure .",3,0.04907956727069358
202,"Try as you might to resist , if you 've got a place in your heart for Smokey Robinson , this movie will worm its way there .",4,0.22451225174924389
203,`` Me Without You '' is a probing examination of a female friendship set against a few dynamic decades .,3,0.40433322191037313
204,"A triumph , a film that hews out a world and carries us effortlessly from darkness to light .",5,9.531750468000011e-05
205,The movie is obviously a labour of love so Howard appears to have had free rein to be as pretentious as he wanted .,3,0.2554933355436356
206,"Call me a cold-hearted curmudgeon for not being able to enjoy a mindless action movie , but I believe a movie can be mindless without being the peak of all things insipid .",1,0.7766200278828496
207,"Light-years ahead of paint-by-number American blockbusters like Pearl Harbor , at least artistically .",5,0.3180244096627187
208,Only at the prospect of Beck 's next project .,3,0.8976886371952889
209,... a true delight .,5,0.029414784534152694
210,"( Carvey 's ) characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark .",1,0.4873308691147072
211,A crass and insulting homage to great films like Some Like It Hot and the John Wayne classics .,1,0.08751448036618038
212,... one of the more influential works of the ` Korean New Wave ' .,5,0.4212511998894026
213,"Laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , bittersweet dialogue that cuts to the chase of the modern girl 's dilemma .",5,0.0033551515106430615
214,Vincent Gallo is right at home in this French shocker playing his usual bad boy weirdo role .,4,0.32080506079358173
215,Kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business .,2,0.23869277854488086
216,Brosnan is more feral in this film than I 've seen him before and Halle Berry does her best to keep up with him .,4,0.10416949320104525
217,The movie does n't add anything fresh to the myth .,2,0.11305990744279937
218,The most ingenious film comedy since Being John Malkovich .,5,0.0019285003805046765
219,A quasi-documentary by French filmmaker Karim Dridi that celebrates the hardy spirit of Cuban music .,4,0.4603179298695666
220,"Before it collapses into exactly the kind of buddy cop comedy it set out to lampoon , anyway .",2,0.33201243287711896
221,And it marks him as one of the most interesting writer\/directors working today .,4,0.019381807888703542
222,"Brims with passion : for words , for its eccentric , accident-prone characters , and for the crazy things that keep people going in this crazy life .",5,0.011340038962613215
223,Looks more like a travel-agency video targeted at people who like to ride bikes topless and roll in the mud than a worthwhile glimpse of independent-community guiding lights .,1,0.2422336529185633
224,Moving and vibrant .,5,0.2593894173254414
225,The catch is that they 're stuck with a script that prevents them from firing on all cylinders .,1,0.303268438965998
226,That the Chuck Norris `` grenade gag '' occurs about 7 times during Windtalkers is a good indication of how serious-minded the film is .,3,0.5171609350864596
227,... del Toro maintains a dark mood that makes the film seem like something to endure instead of enjoy .,2,0.1231086907035876
228,LaBute masterfully balances both Traditional or Modern stories together in a manner that one never overwhelms the other .,5,0.01137769989203434
229,"As any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death .",3,0.48752739858699007
230,The problem with `` XXX '' is that its own action is n't very effective .,2,0.09656591262701623
231,A conventional but heartwarming tale .,5,0.2448536939987556
232,"In capturing the understated comedic agony of an ever-ruminating , genteel yet decadent aristocracy that can no longer pay its bills , the film could just as well be addressing the turn of the 20th century into the 21st .",3,0.2774727839518908
233,The dominant feeling is something like nostalgia . ',3,0.6962006255525943
234,`` The Adventures of Pluto Nash '' is a big time stinker .,1,0.023898198811476815
235,"Ultimately the , yes , snail-like pacing and lack of thematic resonance make the film more silly than scary , like some sort of Martha Stewart decorating program run amok .",1,0.45865502047653395
236,The Sweetest Thing leaves an awful sour taste .,2,0.1264971447750348
237,Fantastic !,5,0.0021829003393885444
238,"A chilly , remote , emotionally distant piece ... so dull that its tagline should be : ` In space , no one can hear you snore . '",1,0.03990721544570771
239,"Made to be Jaglomized is the Cannes Film Festival , the annual Riviera spree of flesh , buzz , blab and money .",2,0.5752132916682314
240,This is standard crime drama fare ... instantly forgettable and thoroughly dull .,1,0.38456682097779166
241,"( A ) boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .",2,0.0723659754325335
242,"The story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long .",3,0.04212840434438969
243,"Cantet beautifully illuminates what it means sometimes to be inside looking out , and at other times outside looking in .",4,0.021525471030876774
244,"Narratively , Trouble Every Day is a plodding mess .",2,0.3684947758882696
245,"What soured me on The Santa Clause 2 was that Santa bumps up against 21st century reality so hard , it 's icky .",1,0.33126366625885545
246,You have enough finely tuned acting to compensate for the movie 's failings .,3,0.33641266557581545
247,"What ensues are much blood-splattering , mass drug-induced bowel evacuations , and none-too-funny commentary on the cultural distinctions between Americans and Brits .",1,0.432944547679307
248,"Both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .",1,0.12601492620605015
249,It should have stayed there .,2,0.6704399039211267
250,"There must be an audience that enjoys the Friday series , but I would n't be interested in knowing any of them personally .",1,0.4064335810622596
251,As giddy and whimsical and relevant today as it was 270 years ago .,5,0.0009343710491828494
252,"With We Were Soldiers , Hollywood makes a valiant attempt to tell a story about the Vietnam War before the pathology set in .",4,0.2518531619104488
253,It 's never dull and always looks good .,5,0.36782639739528816
254,This is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .,2,0.2592120357427824
255,It 's like going to a house party and watching the host defend himself against a frothing ex-girlfriend .,2,0.7657507043410637
256,It depends on how well flatulence gags fit into your holiday concept .,3,0.4552877573991014
257,Jones has delivered a solidly entertaining and moving family drama .,5,0.10535100723414298
258,"This odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in Morton 's ever-watchful gaze -- and it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one .",5,0.005885729832703262
259,A bad movie that happened to good actors .,1,0.40341544845328464
260,The closest thing to the experience of space travel,4,0.04023210958909631
261,"Few of the increasingly far-fetched events that first-time writer-director Neil Burger follows up with are terribly convincing , which is a pity , considering Barry 's terrific performance .",3,0.17489471461684827
262,"This is surely one of the most frantic , virulent and foul-natured Christmas season pics ever delivered by a Hollywood studio .",1,0.08815408177778991
263,"Rymer does n't trust laughs -- and does n't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects .",2,0.40061699782057053
264,Full Frontal had no effect and elicited no sympathies for any of the characters .,2,0.22526879624378673
265,"A taut , sobering film .",5,0.446761990144711
266,"A solid , spooky entertainment worthy of the price of a ticket .",4,0.07279477341443402
267,One of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch .,2,0.28180271013992114
268,Offers laughs and insight into one of the toughest ages a kid can go through .,4,0.24163873958500262
269,"While the performances are often engaging , this loose collection of largely improvised numbers would probably have worked better as a one-hour TV documentary .",2,0.1830860841870959
270,"A passable romantic comedy , in need of another couple of passes through the word processor .",3,0.1648042180247751
271,As steamy as last week 's pork dumplings .,1,0.8306873908476139
272,"Combines sharp comedy , old-fashioned monster movie atmospherics , and genuine heart to create a film that 's not merely about kicking undead \*\*\* , but also about dealing with regret and , ultimately , finding redemption .",5,0.005903214390573122
273,"Resident Evil is n't a product of its cinematic predecessors so much as an MTV , sugar hysteria , and PlayStation cocktail .",2,0.8151705848439332
274,"Overall , it 's a pretty mediocre family film .",3,0.00016509234457188238
275,Maid in Manhattan proves that it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies .,1,0.40581734372551365
276,"Fails as a dystopian movie , as a retooling of Fahrenheit 451 , and even as a rip-off of The Matrix .",1,0.008269063307325582
277,"... a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame .",4,0.45833041185495355
278,"A sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices .",1,0.029310346582661483
