text,label
"FEC May Regulate Internet Political Activity By SHARON THEIMER     WASHINGTON (AP) -- With political fund raising, campaign advertising and organizing taking place in full swing over the Internet, it may just be a matter of time before the Federal Election Commission joins the action.    Well, that time may be now...",Sci/Tech
"No relief as IMF and World Bank talks on poor end in failure THE worlds leading finance officials and ministers yesterday failed to reach agreement on debt relief for the poorest nations. Wrapping up a weekend of IMF and World Bank talks in Washington, no agreement appeared to have been secured.",Business
Word From on High: Jam Cell Calls Four churches in Mexico have unobtrusively installed Israeli-made cell-phone jammers to thwart those who don't seem to understand they should turn the thing off in during services or weddings. They're not the only ones in the world to do it.,Sci/Tech
"Will Longhorn's Loss Be Your Gain? Microsoft's decision to pare back features of the upcoming OS is not bad news, some say.",Sci/Tech
"Movie Studios to Sue Internet File Traders Taking a cue from the music industry, film studios and the Motion Picture Association of America said on Thursday that they were readying the first lawsuits against people ",Sci/Tech
Parks Canada relieved union dropped plan for general strike (Canadian Press) Canadian Press - EDMONTON (CP) - Parks Canada managers are breathing a sigh of relief after threats by unionized employees to pull all workers off the job during the busy long weekend failed to materialize.,World
"Recreational Fishing Puts Bite on US Fish Stocks, Study Says Researchers behind the study say fishing for fun now makes up almost a quarter of the total take of overfished populations. These include seafood favorites such as red snapper, red drum, and bocacciospecies ",Sci/Tech
"Nigerian Unions Launch Strike But Oil Exports Flow Unions began a four-day strike against rising fuel prices in Nigeria on Monday, helping drive world oil prices to record highs even though shipments from Africa #39;s top producer were unaffected.",World
Sigourney Weaver books flight with Virgin Galactica &lt;em&gt;Alien&lt;/em&gt; star turns space tourist,Sci/Tech
"LIQUID DIET After the startling success of its turkey and gravy-flavoured soda during last year #39;s US holiday season, a Seattle soda company will be serving up green beans and casserole, mashed potatoes and butter, fruitcake and cranberry flavours.",Business
"No go for Mitsubishi Fuso buses because of faulty seats TOKYO - Japan #39;s Transport Ministry has urged bus operators across the country to idle all buses made by scandal-hit Mitsubishi Fuso Truck and Bus Corporation, after passengers were injured by faulty seats that suddenly broke away from the floor.",Business
"Woman, 79, Accused of Cocaine Smuggling (AP) AP - A 79-year-old woman has been caught attempting to smuggle heroin out of Colombia on a flight to New York, police said Friday.",World
"WHO Urges Science to Keep World Healthy (AP) AP - Technological advances that help drug companies churn out highly profitable prescription medications must also be applied to improving public health care around the globe, a World Health Organization report released Wednesday says.",Sci/Tech
"Senate Wants Intel Chief With Budget Say (AP) AP - The committee writing the Senate's intelligence reorganization plan is recommending creation of a strong national intelligence director with spending power, while leaving the Pentagon in charge of some military spy agencies.",World
"Money Now Sole Obstacle to Khmer Rouge Trials -UN (Reuters) Reuters - Funding is the only obstacle to\U.N. approval for Cambodia to begin long-delayed trials of\former Khmer Rouge leaders blamed for some 1.7 million deaths,\the United Nations said on Friday.",World
Tenn. Seeks Help in Plant Categorization (AP) AP - State officials are calling on the public to help them count and categorize all the plants and animals in Tennessee's 54 parks.,Sci/Tech
"Gaming Godzillas Prepare for Battle (washingtonpost.com) washingtonpost.com - Let the games begin. Not the Olympics again, but the all-out battle between video game giants Sony Corp. and Nintendo Co. Ltd. The two Japanese companies are rolling out new gaming consoles, but Nintendo has beaten Sony to the punch by announcing an earlier launch date for its new hand-held game player.",Sci/Tech
"Boras holds the line on Varitek and Lowe As much as the Red Sox want to prevent Jason Varitek from playing elsewhere next year, they had their last best chance this season to work out a deal with him in spring training. They have not negotiated with Varitek, a potential free agent, since then and will not have their next opportunity to reach an agreement ...",Sports
"FCC Proposes Record Fine Against Fox Federal regulators proposed a record indecency fine of nearly \$1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America"" that included graphic scenes from bachelor and bachelorette parties. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-AP&lt;/b&gt;&lt;/font&gt;",Sci/Tech
"NTT DoCoMo, mmO2 to  #39;partner #39; on UK i-mode British mobile phone network O2 will launch an i-mode service next year after licensing the technology from Japanese telco NTT DoCoMo, newspaper reports have claimed.",Sci/Tech
Ex-NetScreen CEO joins start-up The former CEO of NetScreen Technologies has moved on to a new upstart. Can he make the same magic work again?,Sci/Tech
"Walter McCarty, on the bench LINCOLN -- At the moment, Walter McCarty has his sizable hands full. He's holding 15-month-old Gabrielle, plus a baggie full of Cheerios and an Elmo book for her, and a grape soda for himself. The doorbell rings. It's the contractor, wanting a vehicle moved from the driveway. There's a backhoe digging a pool, and another one tunneling 4 feet into ...",Sports
Computer Makers Sign Joint Code of Conduct The three largest computer makers spearheaded a program today designed to standardize working conditions for their non-US workers.,Sci/Tech
"Zhang Readies Another Martial-Arts Saga TORONTO - A few years back, Zhang Yimou was a bit miffed that fellow filmmaker Ang Lee was faster on the draw in elevating the martial-arts epic to serious cinema. But now that Lee's ""Crouching Tiger, Hidden Dragon"" has broken the genre into the mainstream among Western audiences, Zhang is happy to follow his lead...",World
"Sex-bias suit filed against Costco A Costco Wholesale assistant manager sued the warehouse-club chain yesterday in federal court, alleging the company #39;s promotion policies keep women from seeking out the top two positions at its stores. ",Business
"Cataract, Hormone Discoveries Win Awards (AP) AP - A researcher who turned cataract surgery into a brief outpatient procedure and three scientists who illuminated how some hormones and vitamins act on the body's cells have won prestigious medical awards.",Sci/Tech
Yukos executives 'flee' Russia All the top executives at Russian oil giant Yukos have fled the country in fear of arrest as the government seeks to sell off its main asset.,Business
"IOC urges Beijing to get ready for 2008 Determined to avoid a repeat of the construction delays that threatened the Athens Games, Olympic officials arrived in Beijing on Wednesday.",Sports
Free-Speech for Online Gambling Ads Sought The operator of a gambling news site on the Internet has asked a federal judge to declare that advertisements in U.S. media for foreign online casinos and sports betting outlets are protected by free-speech rights.,Sci/Tech
"Nokia pulls out, Sony Ericsson goes in STRANGE. THE DAY after Sony Ericsson announces it has done a deal with the Financial Times (FT) to offer content via its portal, Nokia says it is reigning back its own portal, Club Nokia.",Sci/Tech
It #39;s flak jacket time for Microsoft #39;s Linux guy What kind of E-mail is landing in Martin Taylors in-box right about now? Its probably not unlike some of the messages Ive been getting in response to a story I wrote about Steve Ballmers Oct. 27 ,Sci/Tech
Image Needs Repair Public relations experts and people in and around the NBA believe Kobe Bryant can repair the damage done to his image and reputation.,Sports
Protests target nuclear shipment Protests continue in France in a bid to stop delivery of  weapons-grade plutonium from the US for recycling.,Sci/Tech
"Gartner optimistic about chip numbers But that optimism isn #39;t matched by Infineon, which said that while the market worldwide remains buoyant, the US is a special case and cautioned that growth might not be as strong as it expected.",Sci/Tech
"Group: Red Sea Pollution Hurts Coral Reef (AP) AP - A panel of experts from Israel and abroad on Sunday urged the government to immediately halt fish farming in Israel's Red Sea coastal waters, saying pollution from operation is killing a unique coral reef.",Sci/Tech
Viewpoint Search Tool and Avon Team to Battle Breast Cancer Viewpoint Search Tool and Avon Team to Battle Breast Cancer\\Graphical search engine toolbar Viewpoint is working with the Avon Foundation to create and distribute a custom search toolbar that promotes the Avon Foundation Breast Cancer Crusade. The program will give the Foundation access to a new source of funding as ...,Sci/Tech
Medical Journal Calls for a New Drug Watchdog Medical researchers said the U.S. needs a system independent of the F.D.A. to detect harmful effects of drugs already on the market.,World
3 Giants Create New Online Music Service Three major recording companies have agreed to make their music available to be shared and sold over a new online file-swapping service that aims to lure music fans away from rival ,Sci/Tech
"S.Africa Says Thatcher Must Answer Equatorial Guinea (Reuters) Reuters - Mark Thatcher must\submit to questioning in a South African court this week over\charges he was involved in a foiled coup plot in oil-rich\Equatorial Guinea, the Cape High Court ruled Wednesday.",World
"Sun-Microsoft Pact Excludes OpenOffice Users Microsoft Corp. and Sun Microsystems Inc. have agreed not to sue each other or their customers for patent infringements, but the pact announced in April specifically states that the protection does not apply ",Sci/Tech
Survey: Format Influenced Voter Priorities (AP) AP - This presidential election has been described by many as one in which morality mattered most to voters. But that perception may be driven at least partially by how pollsters asked voters about their priority issues.,World
The Health Care Clash Moves to the Next Aisle Supermarkets face a new showdown as labor unions determined to keep health benefits spar with management trying to compete with Wal-Mart.,Business
JVC Sides With Blu-ray Disc Company is the latest to choose sides in the next-generation DVD format battle.,Sci/Tech
"Another Yahoo to compete with Gmail Last summer, Yahoo! purchased e-mail company Oddpost and now it has acquired Bloomba which analysts compare to Microsoft #39;s Outlook e-mail program.",Sci/Tech
