text,label
"Competitors to Apple #39;s iPod portable player face the Christmas &lt;b&gt;...&lt;/b&gt; Lauren, 11, saunters nonchalantly past a Discovery Channel store and a Gymboree clothing store at the mall. Suddenly, the girl #39;s eyes light up and she pulls her mother into an Apple Computer shop.",Sci/Tech
"Divers find gash in hull of oil tanker A 6-foot gash has been discovered in the hull of a tanker that leaked 30,000 gallons of crude oil into the Delaware River Friday night, officials said yesterday.",Sports
"Supercomputers Help With Hurricane Forecasting Thousands of miles from the rain and wind of Hurricane Ivan, a model of the storm swirls in the memory and processors of a supercomputer that can predict its likely course and strength.",Sci/Tech
"US Struggles to Develop Auto Safety Analysis System US regulators have yet to complete an advanced system for fully analyzing crash data to identify defects four years after the deadly Firestone tire debacle prompted an overhaul of federal auto safety oversight, a government watchdog ",Sci/Tech
"Officials Blame Contractors in Tunnel Leak The tunnel containing this city #39;s sunken highway - the crown jewel of the Big Dig, Boston #39;s mammoth \$14.6 billion highway project - is leaking because of improper construction ",Business
"Oil price at new record of above \$54 pb; Brent crosses \$51 pb NEW YORK, October 12 (newratings.com) - World crude oil prices continued their upward rally today above \$54 per barrel, rising to new record high levels for the sixth consecutive day.",Business
DVR To The Rescue! News reachs us from America of another strange tale of DVD hardwire going haywire. A couple of weeks ago a man in Oregon was paid an unexpected visit from the US Air force after his Toshiba with built-in VCR ,Sci/Tech
"Toshiba Boosts Hard Drive Capacity New perpendicular recording technology could lead to thinner, lighter, 80GB IPods.",Sci/Tech
"iPod Mini gets new challenge from Dell roundup Pocket DJ 5 has bigger drive, smaller price tag. Virgin's got a tiny tunesmith, too.",Sci/Tech
"NTT DoCoMo, mmO2 to  #39;partner #39; on UK i-mode British mobile phone network O2 will launch an i-mode service next year after licensing the technology from Japanese telco NTT DoCoMo, newspaper reports have claimed.",Sci/Tech
It #39;s flak jacket time for Microsoft #39;s Linux guy What kind of E-mail is landing in Martin Taylors in-box right about now? Its probably not unlike some of the messages Ive been getting in response to a story I wrote about Steve Ballmers Oct. 27 ,Sci/Tech
"Mozilla: The next Internet Explorer? At the Office of Information Technology computing cluster in Perkins Library, junior Alexandra Oliveira was among the many students browsing the Internet.",Sci/Tech
"Health Highlights: Sept. 8, 2004 Here are some of the latest health and medical news developments, compiled by editors of HealthDay:    -----       Clinton Out of Intensive Care       Former President Bill Clinton was moved from intensive care to a hospital room Wednesday as he continued his recovery from quadruple bypass surgery at New York Presbyterian Hospital/Columbia in New York City.      A statement issued by Clinton's office said the 58-year-old former president walked with assistance, sat up in bed and sat in a chair, the Associated Press reported...",Sci/Tech
"Renewable energy may be offered by Empire Empire Electric #39;s 15,000 member-owners may be able to get all or part of their electricity from renewable sources starting in January.",Sci/Tech
"Online Search Universe Is Expanding To get an idea of how hot Web search is, go talk to Raul Valdes-Perez, a Carnegie Mellon University professor who is leading a search technology start-up called Vivisimo Inc.",Business
Sigourney Weaver books flight with Virgin Galactica &lt;em&gt;Alien&lt;/em&gt; star turns space tourist,Sci/Tech
Forum Nokia to streamline content distribution SAN FRANCISCO-Nokia Corp. #39;s development program plans to use CTIA #39;s Wireless IT  amp; Entertainment show to unveil a worldwide initiative designed to make it easier for developers to bring mobile content and applications to market.,Sci/Tech
"Lost Dreams May Show Stuff Dreams Are Made Of (Reuters) Reuters - A stroke that robbed a woman of her\dreams may help pinpoint where and how dreams are born in the\brain, scientists said on Friday.",Sci/Tech
"Italian Tower Ready for Space Station ROME - A watchtower built for the International Space Station (news - web sites) was turned over to the European Space Agency on Monday, the Italian aerospace company Alenia said.",Sci/Tech
"Mac-to-BlackBerry synchronization app launched In what may someday may be nicknamed the MacBerry, Information Appliance Associates (IAA) announced this week a product called PocketMac BlackBerry, a synchronization application that will give RIM BlackBerry users the ability to do two-way synching of Mac and RIM data.",Sci/Tech
"Will Longhorn's Loss Be Your Gain? Microsoft's decision to pare back features of the upcoming OS is not bad news, some say.",Sci/Tech
Stunt pilots to aid NASA in catching a piece of the sun Moonlighting Hollywood stunt pilots and NASA scientists are teaming up to snatch a returning space capsule in midair over central Utah next month. ,Sci/Tech
"Ottawa Says Time to Stop Protecting Air Canada The Canadian government, in a radical shift, said on Friday it was time to stop protecting national carrier Air Canada as it mulled whether to lift foreign ownership restrictions on the country #39;s airlines.",Business
"Q amp;A Dr. Jeffrey M. Drazen on drug trial results The editors of 11 top medical journals shook up the staid world of academic publishing this past week when they decided to stop printing results of drug trials that aren't registered in a central database. Globe biotechnology reporter Jeffrey Krasner spoke with Dr. Jeffrey M. Drazen , editor-in-chief of the New England Journal of Medicine, about how the policy should ...",Business
"Caution Dampens Spirit at Cannes Tech Conference  CANNES, France (Reuters) - Concerns about soaring oil  prices and terrorism have injected fresh caution into global  markets over the last six months, executives and investors said  at a technology conference in Cannes.",Sci/Tech
Medical Journal Calls for a New Drug Watchdog Medical researchers said the U.S. needs a system independent of the F.D.A. to detect harmful effects of drugs already on the market.,World
"Swiss Blocks Accounts in Oil Co. Probe (AP) AP - Swiss justice authorities have blocked bank accounts containing  #36;100 million in an investigation of an alleged bribery scandal tied to a subsidiary of Halliburton Co., the oil services company formerly headed by U.S. Vice President Dick Cheney.",World
Viewpoint Search Tool and Avon Team to Battle Breast Cancer Viewpoint Search Tool and Avon Team to Battle Breast Cancer\\Graphical search engine toolbar Viewpoint is working with the Avon Foundation to create and distribute a custom search toolbar that promotes the Avon Foundation Breast Cancer Crusade. The program will give the Foundation access to a new source of funding as ...,Sci/Tech
NAPSTER FOUNDER REVEALS NEW FILE-SHARING PROJECT NAPSTER creator SHAWN FANNING has revealed his plans for a new licensed file-sharing service with an almost unlimited selection of tracks.,Sci/Tech
"Study: U.S. needs foreign-born workers Report backed by pro-visa group sees shortages in high-skill occupations, a view not shared by all.",Sci/Tech
"Cans of turkey luncheon meat recalled International Trading Co., of Houston, is voluntarily recalling about 73,590 additional pounds of turkey lunch meat due to possible underprocessing.",Business
"No go for Mitsubishi Fuso buses because of faulty seats TOKYO - Japan #39;s Transport Ministry has urged bus operators across the country to idle all buses made by scandal-hit Mitsubishi Fuso Truck and Bus Corporation, after passengers were injured by faulty seats that suddenly broke away from the floor.",Business
3 Giants Create New Online Music Service Three major recording companies have agreed to make their music available to be shared and sold over a new online file-swapping service that aims to lure music fans away from rival ,Sci/Tech
"New priority: SLC ponders ways to absorb Delta flights With January fast approaching, and with it the prospect of nearly 60 new Delta flights, Salt Lake City International Airport officials are rushing to absorb the increase.",Business
"Money Now Sole Obstacle to Khmer Rouge Trials -UN (Reuters) Reuters - Funding is the only obstacle to\U.N. approval for Cambodia to begin long-delayed trials of\former Khmer Rouge leaders blamed for some 1.7 million deaths,\the United Nations said on Friday.",World
Artificial trees grow on Americans More and more Americans are waking up Christmas morning to find Santa #39;s presents nestled under the plastic branches of an artificial tree.,Business
"FCC Proposes \$1.2M Indecency Fine for Fox WASHINGTON - Federal regulators proposed a record indecency fine of nearly \$1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America.""   The Federal Communications Commission cited the network for the April 7, 2003, program, which included scenes from Las Vegas bachelor and bachelorette parties featuring strippers and various sexual situations...",World
Nintendo's innards Wondering what your shiny new Nintendo DS looks like on the inside? Lik Sang saves you the trouble--and voided warranty--with a new online...,Sci/Tech
"Prince of Persia: Golden Within November 19, 2004 - Ubisoft announced today that the Xbox and PlayStation 2 versions of Prince of Persia: Warrior Within have gone gold.",Sci/Tech
"Danes find a bridge to love (Chicago Tribune) Chicago Tribune - The train is sleek and fast that each night carries Christina Reves away from her country and toward her husband. It races through Denmark's scattered marshes and clicks over a bridge and across the water, stopping 35 minutes later in Sweden.",World
Don #39;t get mad with spammers. Get even Spammers may be about to get a taste of their own medicine. A British company is today launching software that it claims will allow computer users to hit back at the mass mailers who clog up our inboxes with ,Sci/Tech
Apple iTunes 'overcharging in UK' The Office of Fair Trading refers Apple's iTunes service to the European Commission on the grounds that it over-charges UK customers.,Business
"Britain #39;s first pet professor Professor Danny Mills of Lincoln University will predominantly study the behaviour of dogs, cats and horses and see how their anxieties can be solved.",Sci/Tech
"More on the INDUCE Act \\""Copyright officials recommended on Thursday that U.S. law be amended so that\companies that rely on copyright infringement to make a profit can be held\liable for their actions.""\\Which of course applies only to US companies.  Kazaa should be free and clear.\\...\\Should have supplied a link.  I'm a BAD blogger!\\",Sci/Tech
AMD Releases New Mobile Sempron Will the chip maker ever overcome Intel's advantage in the notebook market?,Sci/Tech
"Shoppers still frugal lot The quartet, of course, represents the four hurricanes that raked across Florida in late August and the first half of September -- storms blamed for death, destruction and a dampening of retail sales as well.",Business
Briefly: Piracy crackdown yields \$2.2 million roundup Plus: Sun draws Nvidia graphics into Solaris...Tibco scoops up software company...PeopleSoft extends customer assurance.,Sci/Tech
"General Wireless #39; Technology Opens up New Ways for PC Users to &lt;b&gt;...&lt;/b&gt; STOCKHOLM, Sweden, October 11 /PRNewswire/ -- Following an agreement between Vodafone UK, Starhome and General Wireless, Vodafone #39;s business customers can now send and receive text messages (SMS) in their MS-Outlook and Lotus Notes.",Sci/Tech
Moving Ideas Off Campus The transfer of technological innovations from the campus to the capitalist marketplace has been a financial windfall for many schools.,Sci/Tech
One more feather in ISRO cap India #39;s exclusive satellite for educational services -- Edusat -- was successfully placed into the Geostationary Orbit (GSO) on Monday.,World
Oil Back Up to \$55 on US Winter Stocks LONDON - Oil prices charged back up to \$55 a barrel this week as a fresh fall in US heating oil stocks stoked worries over winter supplies.,Business
"FDA Approves Chip for Patients The Food and Drug Administration approved an implantable computer chip that can pass a patient's medical details to doctors, speeding care.",Sci/Tech
"National union leaders set a timeline for change November 11, 2004. WASHINGTON -aced with the impact of labor #39;s political loss on Nov. 2, the AFL-CIO Executive Council decided on Nov. 10 on a timeline for changes in the union movement ",Business
"HP discontinues its Itanium workstations The Intel chip, once expected to dominate the server market and even creep into PCs, takes yet another knock.",Sci/Tech
"A cure for shortage? It #39;s too late for this year #39;s flu season, but a Canadian drug company yesterday said it has agreed to provide influenza vaccines to Henry Schein Inc.",Business
Software Seeks Online Bargains Consumers in the United States are already spending record amounts of money online. One e-commerce company has a novel way to help Net shoppers hunt for bargains this holiday season.,Business
"US Newspapers and their Audience USA Today is read by people who think they ought to run the country but dont really understand the Washington Post. They do, however, like their smog statistics shown in pie charts.",Business
"Enter your e-mail: Archos has turned up the heat in the portable entertainment arena by announcing the 20GB Gmini400, a \$400 digital audio player with a 2.2-inch color LCD screen for watching videos and viewing photographs.",Sci/Tech
"Update 8: Yukos Removes Anti-Crisis Plan From Agenda Shareholders of the foundering Russian oil giant Yukos will not vote on an anti-crisis plan at a Dec. 20 meeting, the company said in a statement Friday, saying the plan would be impossible to implement in ",Business
Intel bets on WiMax by backing Clearwire (SiliconValley.com) SiliconValley.com - Intel and cellular phone billionaire Craig McCaw have joined forces to deliver a new high-speed wireless Internet service.,Sci/Tech
RIAA Files 750 New File-trading Lawsuits The RIAA announced it has filed 750 new lawsuits against alleged file-traders using peer-to-peer (P-to-P) software.  quot;The 750 new lawsuits were against  quot;John Doe quot; defendants not yet identified by the RIAA.,Sci/Tech
"In the long run, humans prevail To err may be human, but so, too, may be the ability to run. Specifically, the ability to run long distances across the African savannah may have given human ancestors an evolutionary advantage ",Sci/Tech
"Judge lets US Airways cut workers #39; pay by 21 ALEXANDRIA, Va. - A bankruptcy judge granted US Airways authority yesterday to immediately cut the pay of its union workers by 21 percent through mid-February, saying the airline #39;s situation is so dire that urgent action must be taken.",Business
"Gallaher profits up despite tough Europe Gallaher #39;s profits rose 4.4 percent in the first half as its improved prospects in Britain offset worsening trading conditions in continental Europe, the tobacco company says.",Business
Recommendations to Combat Obesity in Kids (AP) AP - The Institute of Medicine had recommendations for several groups to help stem childhood obesity:,Sci/Tech
"Conn. Man Charged with Selling Secret Windows Code  NEW YORK (Reuters) - A Connecticut man was arrested on  Tuesday on charges that he illegally sold a secret source code  used for Microsoft Corp.'s Windows NT 4.0 and Windows 2000  programs, federal prosecutors said.",Sci/Tech
"Apple snaps at Vaio Pocket with iPod Photo Apple today peeled the wraps off its latest iPod, promising that the iPod Photo will allow customers to take their entire music and photo library with them wherever they go.",Sci/Tech
"Boeing Wins Order From Singapore, Fails to Sell 7E7 (Update1) Boeing Co, the world #39;s second-biggest maker of commercial aircraft, won a \$3.6 billion order for 18 planes from Singapore Airlines Ltd.",Business
Analysts: IBM selling PC business makes sense IBM is considering pulling out of the personal computer business it founded - a sign of a big change in the way companies buy computers and a shift of power in the PC industry.,Business
"NASA Says Spaceport Should Withstand Ivan By MARCIA DUNN     CAPE CANAVERAL, Fla. (AP) -- NASA's hurricane-damaged spaceport should be able to withstand the wind and rain from Ivan if the storm stays well to the west, the Kennedy Space Center's director said Saturday...",Sci/Tech
