text,label
scott aaron writes article paul conditt wrote think really sad many people put faith mere man even claim son god andor prophet ill pose question thats got thinking distinguishes true religion cults im speaking generally specifially christianity jerry falwell good morning america tuesday ostensibly answer question basically said true religion follows message whereas cult follows person christianity cult message christianity person jesus distinguishes example branch davidian cult presbyterian church doctrinal differences dont answer question imho dont use answer far see one big differences davidians christians follow sometimes tried put feet one jesuss disciples basically gave lot career possibly family well whole bunch follow jesus difference quite plain jesus good david koresh problem think try legislate good bad terms principles instance thousands laws us governing legal often hard bring people justice possible find legal way could trust judges could tell administer justice fairly justice would followed since judges dont always get right complicated system involving precedent bunches stuff attempt make imperfect justice man something perfect hear justice system us tells quite opposite true also problem tend judge presentation material presented might consider ranting christian bad eloquent person another religion good goes along american desire protect constitution costs even allows people bad things think message important man presenting false message even ever ever mild mannered man performing tremendous disservice know rambling guess trying say shouldnt looking principles tell us davidians got wrong wrong follow worship person important choose right person simple choose jesus got right choose anyone else got wrong jesus begotten son god nobody else jesus without sin nobody else stephen,soc.religion.christian
pascal perret article wrote site omnigateclarksonedu aliases grapeecsclarksonedu number pubmsdosdjgpppub xv zip think certainly read answer kevin martin write dvx could someone answer funny thing internet idea xv might except might something xwindows pcs know used think good email dvx common abbreviation quarterdeck corporations desqviewx software used dvx yet reading blurbs quarterdeck sent sounds pretty great allows multiple dos machines way os without requiring mb ram get os going preemptive multitasking network computing proper xwindows clientserver application means dos program used xwindows computers network xwindows programs used dvx computer although version unix effectively many unixs features mostly able compile unixtype programs using djgpp gnu c compilers advertise regularly major computing programming magazines also internet support online pascal perret hope helps anyone wanting know phil ryan melbourne australia,comp.graphics
purchased viewsonic orchid p short happy monitor unhappy card spent lot time futzing card going write monitor pretty moires simcity magnavox went away isnt heavy thought would lbs think much monitor bitch session test results going modern trend orchid p card supports colors x mode without driver course breaks dos program uses svga modes like cdroms compudyne whiplash vga orchid fahrenheit orchid f vlb share limitation cards means problem p uses weitek vga chip also doesnt support hercules graphite card seem modes didnt run test cases boards brief time able print splash screen groliers encyclopedia though cards printed hash suspect svga modes supported supported resolutions really annoy x hz tell driver nec fg six monitors listed plus generic choose generic cant get high refreshes x limited hz seems hardware able support bandwidth hz sure able higher vertical resolution main reason bought card orchid f vlb currently x x hz well higher graphics modes crash hp dashboard got phone orchid drivers dont know unable recreate problem plus side tech rep helpful could booted program computer verify didnt problem didnt know limited refresh hz either board faster ofvlb things according hercules speedy program program tests various operations reports results pixelssecond dont numbers graphite card close half ofvlb ie slower running mhz isa numbers arent really comparable following numbers obtained using mhz air motherboard umc chipset mb memory give ranges program reports numbers computes tend jump around bit k means thousand means million pixels per second orchid fahrenheit vlb orchid p chip weitek dib screen k k k k memory screen screen screen vector solid vector styled k k k k polygon shaded polygon hatched ternary rops k k font k k k k dib screen test takes device independent bitmap face transfers screen idea done internally far conversions go memory screen takes face copies screen guess rasterized bitmap copied video display screen screen test copies face place place screen awesome interestingly solid vectors shaded polygons show improvement hatched polygons ie filled crosshatching ternary rops whatever graphics operations like xors maybe dead loss give two numbers fonts think caching fonts first drawn screen done fairly slowly speed ofvlb speed increases dramatically sounds like programming benchmark make claims numbers mean anything saw ran computer normally dont write disclaimers time maybe id better testing totally unconnected work program unix decstations done completely without knowledge blessing equipment company geoff sherwood,comp.sys.ibm.pc.hardware
article writes loosing whats loosing vote cause considered abomination matter hard try public opinion set rkba vote dont consider rkba abomination end finish clinton administration rkba null void tough titty im sure sarah brady would delighted hear ranting raving however clinton publically stated would like repeal second amendment tough titty better discover ways make without firearms number cases firearms abuses ruined cause nothing live sword shall die going make without like people new york city know new york city gun ban utopia dream millions unregistered handguns new york city way high crime rate perhaps know gungrabbers nightmare idaho idaho police give concealed carry permits anyone without criminal record gungrabber schemes foids waiting periods gun month ltcs horror horrors dont even need permit carry concealed weapon outside city limits although need permit concealed carry automobile feel hell lot safer boise would gun ban dream state eg washington dc press public voting public flow history voting public idaho staunchly progun senators nraendorsed rated buy clue pal surrender arms soon enough officers around collect resistance useless overwhelm one time neighbors help consider immediate threat abstract criminal get wallet buy another clue millions upon millions pre ie non ed firearms halflife approaching eternity cosmoline exactly tracked feds fucking bad gone way kkk violent solutions passe avoid situations encourage criminals safe possible gun control laws passed protect kkk blacks drew brought terminal free state idaho outlaw rights outlaws rights spook fodder fema nsa clinton gore insurrection nsc semtex neptunium terrorist cia mi mi kgb deuterium,talk.politics.guns
article kent sandvik writes highly christian religious order put fire house killing people inside would hardly consider bds christian acting direct contradiction scripture jesus second coming something everyone know jesus also predicted false messiahs use name prophecy fulfilled im annoyed adults knew supposedly actions mostly angry fact people inside including mothers let children suffer die awful conditions agree considered religious following end im proud dont follow fanatical noncompassionate religions already given life god god tells lay life save another life might want die whatever purpose please spare innocent young ones nothing hard time understanding christianity knows word compassion christians think actions today would produce good picture religion judge christians acts would call christian yet bds contradicted scripture actions christian simple perhaps read much media portrayed ask truebelieving christian find deny association bds even th day adventists denied ties cult judge muslims acts committed saddam hussein supposedly devout muslim dont saddam dictator using religious beliefs people ends god malcolm lee kent alink ksand private activities net,talk.religion.misc
article writes article timothy j luoma writes article suppose part christian consipracy going tell people christ risen never mind stoning burned alive possible crucifixion lets talk scourging whip would used would broken pottery metal one ever flogged beaten burned fed lions killed way belief resurrection sorry disappoint think vastly oversimplifying things know early christians suffered totures witness christ example act speech persuaded called apostles flogged ordered speak name jesus let go act apostles left sanhedrin rejoicing counted worthy suffering disgrace name appears jewish rulers time particular aversion even hearing jesuss name act gave strict orders teach name said yet filled jerusalem teaching determined make us guilty mans blood finally first apostles death james zebedee certainly romes hand first martyr stephen idea resurrection one found host different forms religions antiquity problem resurrection mediorce issue tiny fragment jewish population problem one believed resurrection one must believe jesus truly son god stood preached ministry earth would extremely difficult people especially plotted kill randy john g ata technical consultant internet hfs inc va uucp uunethfsiata westpark drive ms voice mclean va fax,soc.religion.christian
last time microprocessor lab using z dont know lot buzz terms pc hardware need purchase help ask right questions motherboard need mb ram additonal slot mb would like get two vesa local bus one video sure going must able run unix questions ask ensure getting quality stuff important features monitor want non interlaced svga sure brand get cant afford nec sony brands consider acer touch else ask video card would like run framemaker need fast video card western digital worth cirrus logic need vram one company wanted local bus video card normal hard drive segate western digital conner price one liable one better performace casepower supply given choise desktop minitower one better adequate power supply cooling general problem nonissue features ask miss anything sure lot semipcliterates reading group help greatly appreciated jason chen,comp.sys.ibm.pc.hardware
article writes basic problem argument total complete reliance biblical text lukes account highly suspect would refer hermeneia commentary acts article john ata writes even independent proof lukes account valid find strange would take negation truth without direct historical evidence least youve mentioned back assertion made unequivocally christian ever sufferred faith believing resurrection lukes account suggests otherwise absence direct eyewitnesses claim luke mistaken suggest unequivocal assertion suspect john problem taken one peice response without bothering connect parts repeatedly noted one needs take problematic historcity acts examine work john dominic crossan burton mack taken time examine recent developments biblical scholarship think grasp clearly saying think original claim may somewhat limited answer claim witnesses couldnt lying willign suffer beliefs thus necessary show christian ever suffered believing resurrection rather issue whether witnessed agree posting youre responding shows liberal well conservative dogmatism clh certainly issue think situation waco shows clearly required people willing die belief true surely david koresh son god spurrious arguement resurrection true people willing die must put rest problem monologocentric even resurrection big deal doesnt seem either q thomas even john certain degree lot things early christians could together would worth dying belief even idea mixed race community brought regionalnational boundaries name koinonia could enough people willing die radical communties eg jonestown waco warsaw etc original point roman persecution persecution documented proof whether carpenter came back dead claim unique particularly abhorent roman greek mind point avoidance military civic duty ie emperor worship would much problematic nothing resurrection nero used christians human torches light dinner party wasnt believe risen savior supposedly involved incest cannablism argument christians martyred resurrection cannot stand critical examination randy,soc.religion.christian
article michael nerone writes article chris herringshaw writes ch concerning proposed newsgroup split personally ch favor learn awful lot aspects ch graphics reading group code hardware ch algorithms think making different groups ch wate result posts week per group ch kind like convenience one big forum ch discussing aspects graphics anyone else feel way ch curious must agree dizzying number csamiga newsgroups already addition issues fall cleanly one categories also readily observable current spectrum amiga groups already plagued megacrossposting thus groupsplit would likelihood bring structured environment michael nerone shall customary lack tact internet address since asked obliged pardon itsagredo fictional char galileo hi might nice know whats possible different hard ware platforms usually hard ware fixed case either unix dos pc im much interested amiga news case software wont get comercial software mentioned newgroup run unix platform im interested information would suggest split group dont see problem crossposting need read newgroups half size would important faq would reduce traffic lot sincerely gerhard im writing privat person reflecting opinions inst hydromechanics university karlsruhe land badenwuerttemberg federal republic germany european community address phone number get touch everything im saying writing typing always wrong statement necessary avoid law suits dipling gerhard bosch msc voice institute hydromechanic fax university karlsruhe kaiserstrasse karlsruhe germany internet bitnet,comp.graphics
article writes article writes several shreds evidence prove waco disaster governments fault raided americans property rumors koreshs intentions converted yet still ndamendment protected firearms judgeapproved warrant justifies nothing democracy rule law search warrant justifies search us constitution justify murder attempting mount search illegally held weapons search illegally held weapons evidence yet produced effect justify firing house women children either also justify shooting first without identifying oneself atf fbi done dont say havent please producing warrant guess depends whose story one believes huh took days think basic terrorist tactic ie tear gas could justified support rescuing supposed hostages inside govt right use lethal force certain cases attempts capture dangerous criminals armed threatening lives others others talking one case used sub lethal force sub lethal excuse people dead govt immediately imprisoned socalled hostages children held hostage evidence far fbi produced none dont hold breath adults wanted variously murder conspiracy murder held chains shackles wanted rest held crime material witnesses took hundreds govt agents taxfunded cellular phones ten minutes dial fire department called fire dept role play situation might rescued might well shoot feds decision make firefighters calling fire dept meant waco deprived resource might needed elsewhere situation could used arisen true answer call help fire department citizen since fire departments answer calls deprive resources might needed elsewhere valid reason calling since davidians found guilty crime court law subject protection citizen las far know even criminals prison left burn death fire cutting water supply surrounding area govt guaranteed fire compound would fatal fire started deliberately uising lamp oil likely fatal guess matter religious faith government says must havent reading thread well enough notice us dont beleive story one foresight station rescue vehicles nearby first place scarce resource bunch psychos cannot deprive neighbourhood resource might required genuine case patients psychiatric hospitals left die fires either besides explained us believe distress might genuine certain wasnt govt conveniently forgot freedom religion stuff freedom religion include human sacrifice include forms murder evidence davidians committed human sacrifice either initial raid selfdefense murder govt arguably started least fanned fire govt arguably run communists trilateral commission say deliberate accidents require conspiracy theories wanton disregard human life initial raid alone agents firing blind walls standards law enforce ment procedure proves mind killing people finally may stretch statists koreshs original reasons holing compound may something continual interference govt new taxes new regulations increasing involvement every aspect personal economic lives life compound might become way future might let us hope support koresh allowed enforce upon rest us one supporting koresh opposing illegal use excessive violence government citizens reasons supporting ownership high power weaponry clear enough hope catylist destruction fabric society allow enforce nightmare vision future society believes ok terrorize people religious views destroy due time feds disrupted fabric society waco koresh feds forced nightmare onto people mount carmel would good thing people study history basis assume havent dont really mean would good thing people drew conclusions history particular group militant militant implies acts aggression ones neighbors davidians left neighbors alone religious heretics left set community time ago years latter captured medina destroyed idols kabba within ten years whole arabia islam mormons considered cult years chased one place another much thinking advocating finally got set community left people alone far americans havent put sword mormon hordes crying avenge joseph smith group people start saying want left alone mean stay doesnt mean wont either anyway whole purpose system laws punish people might pat robertsons oral roberts jimmy swaggarts world quite telling people run lives telling forcing police knock door cannot make go away changing channei pat friends dont even watch channel since atheist far watching tell hasnt gotten killed allow people get guns point face likely find running life right people sticking guns anyones faces government trying hard run life havent noticed phill hallambaker christian struble college libertarians texas uh chapter box calhoun houston tx true civilization every man gives every every right claims robert ingersoll,talk.politics.misc
article murray altheim writes article daniel cameron daly writes pb might selling soon upgrade duo graduation take advantage educational discount recently bought sold pb kind price get info config pb appreciated thanks cam daly cam several months ago bought pb external floppy appletalk remote access kensington case ac adapter complete documentation almost new condition used us considered good buy cosy little baby murray put pb ext floppy appletalk remote acces ac adapter fresh box used buyer switched arrival sold unopened box purchased last october later bought used powerport v bps internal faxmodem something like im using right works great real complaints love portable system got color home setup also mac ii reasoning matlab programs school simulations dynamic control systems sometimes took hours overnight run tying mac ii got pb fast modem light work ontherun stuff figured id give little sister next year goes college running system without problems also sometimes dec terminal emulations matlab universitys vaxvms nice thing benchmarks average times faster mac iifx pb graphical output terminal emulation hard fabulous setup weeee way matlab software class accounts also ta class used simulabsimulink sitelicense takehome thendestroy later siterelease licenses pirating incase youre wondering great program like add whatever future system get almost never get enuff memory buy cheap buy get computer since usually cheaper upgrading always run disk space syquest mac iisi never worried space got several carts shishin squish yamada,comp.sys.mac.hardware
recently purchased pb use rasterops xl great card traded iici forgot forgetfulness si gain great bit video supports x apple x apple portrait x silly dos monitor resolution x hz hz x apple hardware pan zoom supports virtual desktops size newspaper pages includes standard apple monitor cable card bnc choose asking still advertised macworld completely negotiable get monitor sell pair accept offers software powerbook accessory trades make offer rj kohlhepp novell systems staff computer aided engineering,misc.forsale
article old freshman vof writes critisism easy solutions people would better fbi last months well never gotten situation look history group david koresh arrested twice local police times accepted arrest warrant went peacefully feds decide arrest choose arrest person record peaceful obedience arrest throw concussion grenades building addition know weve lied initially told suspected molesting children several wives atf offenses changed story several times original warrant still sealed told rockets ammunition anyone notice ammo exploding fire claimed koresh hadnt left compound months people town report seeing week raid would handled differently well first havent seen evidence bds anything wrong theres sealed warrant collection stories keep changing might done anything ok supposing know bds arrested well theyve got history accepting arrests send officers door warrant wearing bulletproof vests covered distance sharpshooters theres good reason suspect people anything right didnt anyone try serving warrant ok going refuse warrant becomes necessary raid plan raid hear hour leak know coming well change plans right nope go ahead anyone including sending unprotected men break place idiotic dont know would ended original raid never happened shit came later never happened full record raid released public let us know hell really happened lies never told mc mark craig carroll mc people getting tired lies univ delaware dept cis people believe time grad studentlabstaff hacker demanding rights answers elect precedent state mindfish,talk.politics.misc
article comporgeffnews effector online carl april initial eff analysis clinton privacy security proposal clinton administration today made major announcement cryptography policy effect privacy security millions americans first part plan begin comprehensive inquiry major communications privacy issues export controls effectively denied people easy access robust encryption well law enforcement issues posed new technology however eff concerned administration already reached conclusion one critical part inquiry public comment discussion allowed apparently administration going use leverage get telephone equipment vendors adopt voice encryption standard developed national security agency socalled clipper chip bit split key escrowed encryption scheme built chips manufactured military contractor two separate escrow agents would store users keys required turn law enforcement upon presentation valid warrant encryption scheme used classified chips available manufacturer incorporation communications products proposal raises number serious concerns first administration appears adopting solution conducting inquiry nsadeveloped clipper chip may secure product vendors developers may better schemes furthermore rely government sole source clipper chips rather independent chip manufacturers able produce chipsets based open standards second algorithm trusted unless tested yet administration proposes keep chip algorithm classified eff believes standard adopted ought public open public confidence security standard open independent expert scrutiny third use splitkey dualescrowed system may prove reasonable balance privacy law enforcement needs details scheme must explored publicly adopted give people confidence safety keys disclosure keys third party waive individuals fifth amendment rights subsequent criminal inquiries sum administration shown great sensitivity importance issues planning comprehensive inquiry digital privacy security however clipper chip solution ought considered part inquiry adopted discussion even begins details proposal escrow bit key divided two escrow agents hold bits key upon presentation valid warrant two escrow agents would turn key parts law enforcement agents likely attorney general asked identify appropriate escrow agents administration suggested one nonlaw enforcement federal agency perhaps federal reserve one nongovernmental organization agreement identity agents yet key registration would done manufacturer communications device key tied device person using classified algorithm possibility back doors administration claims back door means government others could break code without securing keys escrow agents president told back doors classified algorithm order prove administration sources interested arranging allstar crypto cracker team come security arrangement examine algorithm trap doors results investigation would made public government market driver order get market moving show government believes security system feds first big customers product users include fbi secret service vp al gore maybe even president information contact jerry berman executive director daniel j weitzner senior staff counsel carl kadie represent organization,sci.crypt
article writes dave winfields name go sentence aaron robinson ott terms peak repeat peak years winfield done batted season drove runs many times row injury consistently hit near knocking home runs even looked dave winfields slugging percentage three best seasons still think dave one better time obviously best one best athletes evr play baseball hit line drives hit scoreboard leftcenter field feat np one done new stadium heck people hit green fence since remodeled could field bullet arm hitting comparable many seasons gary sheffields barry bonds last season older slowing takes uppercut lift ball park always hero idol nothing could make happier george inviting dave back bronx play last year ball yankees course likely refuse offer knows million dollars hell play heck giving gallego million year dave dh leaving time play field tartabull injured nokes mass traded give yanks inspiration leadership sweep new age yankee domination michael lurie,rec.sport.baseball
previous article sean sweda says ive saying quite time absent net figured id stick neck bit royals set record fewest runs scored al team since inception dh rule ps ideas fall easily short runs thats damn sure cant believe media fools picking win division like tom gage detroit news claiming herk robinson kind genius tradesaquisitions hes made would say thing dodgers true cone probably good drysdale koufax still teams winning home run leaders bad totals lots lowscoring games etc didnt use relievers whereas jeff montgomery super season said still picked th think superb pitching team win enough hitting theres chance think team tremendous hitting pitching least wonder though one people think would better team johnson koufax prime seaver carlton young real order starters sutter fingers lyle bullpen puny offense assuming good defense like mazeroski maranville etc team poor pitching offense cobb carew ruth gehrig mays schmidt wagner bench againyou pick order would postulate pitching one would several games better seasons end even best hitters succeed time best years great pitcher throw lots shutouts taking players prime might throw shutouts year offense would get run across wonder someone stratomatic something could plug time teams regular season played report results would love see doug fowler age mommys daddys ever wonder casey relatives give lots hugs love missed rd strike poem support cause heaven great ran first made big hug lasts forever ever,rec.sport.baseball
