text,label
Yukos files for bankruptcy protection in Bush #39;s backyard Russian oil giant Yukos yesterday increased the stakes in its battle with the Kremlin when it filed for bankruptcy in the United States in an unusual move possibly intended to pitch Washington against Moscow.,Business
EU raps Greece over deficit The European Union last night started legal action against Athens after it was revealed that a systematic under-reporting of Greece #39;s budget deficit should have ruled the country out of joining the single currency.,Business
Yukos executives 'flee' Russia All the top executives at Russian oil giant Yukos have fled the country in fear of arrest as the government seeks to sell off its main asset.,Business
"WHO Urges Science to Keep World Healthy (AP) AP - Technological advances that help drug companies churn out highly profitable prescription medications must also be applied to improving public health care around the globe, a World Health Organization report released Wednesday says.",Sci/Tech
"Red Hat Appoints New CFO September 2, 2004 -- (WEB HOST INDUSTRY REVIEW) -- Linux distributor Red Hat (redhat.com) announced on Thursday that it has appointed Charles E. Peters, Jr.",Sci/Tech
"Chip Sales Rise; Inventories Seen Down  NEW YORK (Reuters) - Global semiconductor sales rose 1.1  percent to \$18.2 billion in August from the previous month and  it appears as though chip inventories are declining, an  industry trade group said on Thursday.",Sci/Tech
"Administration ignores global warming warnings Yes, we know you don #39;t like that news, but it #39;s science - good science from what we can tell. A new four-year international report by 300 scientists from the United States and seven other countries that was ",Sci/Tech
"Spurred by Illness, Indonesians Lash Out at U.S. Mining Giant Newmont Mining Corporation, the world's biggest gold producer, has been trailed by allegations of pollution.",Sci/Tech
"Oil Rebounds After Iraq Pipeline Attack  LONDON (Reuters) - Oil prices rose on Friday, stemming five  days of heavy losses as fresh sabotage attacks on Iraqi oil  infrastructure despite a peace deal in Najaf renewed concern  over the country's supplies.",Business
"Novartis: FDA OKs Expanded Zelnorm Use Swiss drug maker Novartis Pharma AG said Monday that the Food and Drug Administration approved another use for the company #39;s Zelnorm irritable bowel drug, clearing Novartis to market the medicine as a treatment for chronic constipation in male and female ",Sci/Tech
"Google Faces Challenge of Public Company Status Your name is synonymous with searching the Internet, and you #39;ve just raised roughly \$1.7 billion from investors by going public.",Business
Briefly: Piracy crackdown yields \$2.2 million roundup Plus: Sun draws Nvidia graphics into Solaris...Tibco scoops up software company...PeopleSoft extends customer assurance.,Sci/Tech
"Report: Officials search Yukos managers #39; homes Russian authorities have searched the homes of dozens of managers working for the embattled Yukos oil company in what one board member described as a massive campaign reminiscent of the Stalinist purges, a news agency reported Sunday.",Business
"More PE Time May Fight Child Obesity Just an extra hour of exercise a week could significantly cut obesity among young overweight girls, according to a study that researchers say could lead to major changes in the way schools fight obesity.    The study - the largest look yet at obesity among young children - did not show the same results for boys, possibly because they generally get more exercise than girls...",World
PayPal and Apple iTunes link-up Payment system Paypal announces a tie-up with Apple's iTunes as it continues to secure new business with online retailers.,Business
Ex-NetScreen CEO joins start-up The former CEO of NetScreen Technologies has moved on to a new upstart. Can he make the same magic work again?,Sci/Tech
"Securing the gold in Athens Despite age-old Olympic truce known as the ekecheiria, or ""holding of hands,"" security experts aren't taking any chances.\",Sci/Tech
Asian telecom firms come together Seven Asian telecommunications firms are coming together to invest between \$30m and \$40m (16.3m and 22m) in new mobile phone services and technology.,Business
Taiwan Chip Giant Seeks Strong Partnerships The head of the world #39;s largest contract chip manufacturer said Thursday it will cost an estimated \$1 billion (euro 776 million) for his company to develop the latest chip production technology.,Business
"US games outfit catches rebranding cold &lt;strong&gt;LogoWatch&lt;/strong&gt; Unpleasant, but not fatal",Sci/Tech
"Nigerian Unions Launch Strike But Oil Exports Flow Unions began a four-day strike against rising fuel prices in Nigeria on Monday, helping drive world oil prices to record highs even though shipments from Africa #39;s top producer were unaffected.",World
"No relief as IMF and World Bank talks on poor end in failure THE worlds leading finance officials and ministers yesterday failed to reach agreement on debt relief for the poorest nations. Wrapping up a weekend of IMF and World Bank talks in Washington, no agreement appeared to have been secured.",Business
Recommendations to Combat Obesity in Kids (AP) AP - The Institute of Medicine had recommendations for several groups to help stem childhood obesity:,Sci/Tech
Sept. 11 DVDs Present Nation in Mourning LOS ANGELES - One film provides a positive message of unity. Another dramatizes the president's difficult days...,World
"Some won, some lost, but Greece triumphed over all ATHENS - We owe them an apology, oh yes we do. The Greeks pulled off the Olympic Games after we said they did not have a prayer, and now there #39;s but one way to make it right: The Summer Games belong here ",Sports
"Cataract, Hormone Discoveries Win Awards (AP) AP - A researcher who turned cataract surgery into a brief outpatient procedure and three scientists who illuminated how some hormones and vitamins act on the body's cells have won prestigious medical awards.",Sci/Tech
"ATI Q4 sales, income rocket ATI saw its income almost triple during its most recently completed fiscal quarter, Q4 2004, the company said yesterday after announcing record results.",Business
"Veritas buys KVS, plugs archive hole Underlining the importance of message archiving software, Veritas Software Corp. has announced plans for a \$224 million cash acquisition of KVS Software Ltd.",Sci/Tech
"Vodafone tests Chinese mobile phone equipment Vodafone Group, Europe's largest mobile phone operator, is testing several network systems from Chinese manufacturers with the intention of purchasing equipment within the next few years.",Sci/Tech
"Card fraud prevention 'pays off' Fraud on UK credit cards has fallen - but identity fraud is on the up, a survey from analysts Datamonitor finds.",Sci/Tech
"Swiss Blocks Accounts in Oil Co. Probe (AP) AP - Swiss justice authorities have blocked bank accounts containing  #36;100 million in an investigation of an alleged bribery scandal tied to a subsidiary of Halliburton Co., the oil services company formerly headed by U.S. Vice President Dick Cheney.",World
"LIQUID DIET After the startling success of its turkey and gravy-flavoured soda during last year #39;s US holiday season, a Seattle soda company will be serving up green beans and casserole, mashed potatoes and butter, fruitcake and cranberry flavours.",Business
"FDA Warns of Terrorist Prescription Drug Tampering By DIEDTRA HENDERSON     WASHINGTON (AP) -- ""Cues from chatter"" gathered around the world are raising concerns that terrorists might try to attack the domestic food and drug supply, particularly illegally imported prescription drugs, acting Food and Drug Administration Commissioner Lester M. Crawford says...",Sci/Tech
"Amazon.com, Microsoft sue spammers,  #39;phishers #39; Amazon.com Inc. and Microsoft Corp. have filed several lawsuits in various Seattle courts aimed at computer spammers and  quot;phishers quot; who use a look-alike Amazon.",Business
Microsoft Moves Closer to Wiping Its Antitrust Slate Clean By reaching antitrust settlements with two additional litigantsNovell Inc. and the Computer  amp; Communications Industry AssociationMicrosoft Corp.,Business
"Jury rules 9/11 was two attacks Attaching victory to a string of defeats, a jury yesterday agreed with World Trade Center developer Larry Silverstein #39;s claim that the planes that struck the Twin Towers represented two separate, insurable events.",Business
"Man Guilty in Death of Olympian #39;s Brother LOCK HAVEN, Pa. Oct. 14, 2004 - A former college football player was convicted of murder Thursday in the beating death of the brother of Olympic wrestler Sara McMann.",Sports
Decline hits North American birds The National Audubon Society #39;s State of the Birds report draws on data collected between 1966 and 2003 for 654 American bird species.,Sci/Tech
"Woman believed to be 1st to walk around Australia strides back to hometown (Canadian Press) Canadian Press - MELBOURNE, Australia (AP) - A 36-year-old businesswoman was believed to be the first woman to walk around Australia on Friday after striding into her hometown of Melbourne to complete her 16,700-kilometre trek in 365 days.",World
"Winter Weather Outlook Mixed, El Nino Looms (Reuters) Reuters - Winter will be warmer than normal in\the U.S. Western and Plains states and colder than usual in the\Southeast and mid-Atlantic regions, but the return of El Nino\is making it hard for forecasters to hazard a guess for much of\the country, meteorologists said on Wednesday.",Sci/Tech
"Frances Damages NASA Space Center (AP) AP - Hurricane Frances did more damage to the Kennedy Space Center than any other storm in history, tearing an estimated 1,000 exterior panels from the Vehicle Assembly Building and leaving a checkerboard of holes, officials said Monday.",Sci/Tech
"Q amp;A Dr. Jeffrey M. Drazen on drug trial results The editors of 11 top medical journals shook up the staid world of academic publishing this past week when they decided to stop printing results of drug trials that aren't registered in a central database. Globe biotechnology reporter Jeffrey Krasner spoke with Dr. Jeffrey M. Drazen , editor-in-chief of the New England Journal of Medicine, about how the policy should ...",Business
Oil Prices Slip Below  #36;46; Risks Abound (Reuters) Reuters - Oil prices fell  #36;1 below record highs\on Tuesday as fears over supply disruptions in Venezuela eased\after President Hugo Chavez won a vote on his rule.,Business
German bank customers victims of phishing FRANKFURT: German banks Postbank and Deutsche Bank said Monday that their customers had been recent victims of Internet fraud via copycat websites.,Sci/Tech
"Camera phone technology brings quick arrest of robbery suspect NASHVILLE, Tenn. A camera phone -- and its quick-thinking owner -- are being credited with solving a robbery. The victim is a limo driver who was washing his car in Nashville, Tennessee, today.",Sci/Tech
"Renewable energy may be offered by Empire Empire Electric #39;s 15,000 member-owners may be able to get all or part of their electricity from renewable sources starting in January.",Sci/Tech
