text,label
"Winter Weather Outlook Mixed, El Nino Looms (Reuters) Reuters - Winter will be warmer than normal in\the U.S. Western and Plains states and colder than usual in the\Southeast and mid-Atlantic regions, but the return of El Nino\is making it hard for forecasters to hazard a guess for much of\the country, meteorologists said on Wednesday.",Sci/Tech
"Zhang Readies Another Martial-Arts Saga TORONTO - A few years back, Zhang Yimou was a bit miffed that fellow filmmaker Ang Lee was faster on the draw in elevating the martial-arts epic to serious cinema. But now that Lee's ""Crouching Tiger, Hidden Dragon"" has broken the genre into the mainstream among Western audiences, Zhang is happy to follow his lead...",World
"Science sidelined ONCE AGAIN a Bush administration scientific report blames emissions of carbon dioxide and other greenhouse gases for global warming, and once again the reaction of the Bush White House is to say the evidence does not warrant action.",Sci/Tech
"Verdict plunges ruling camp into turmoil Aside from being  quot;shocked, quot; members of the ruling party were at a loss for words following the Constitutional Court ruling that the party #39;s capital relocation plan was  quot;unconstitutional.",World
"Grover parlays 'Street' cred into DVD gig (USATODAY.com) USATODAY.com - Sesame Street's Grover may not be aware he appears on TV, but the media-savvy Muppet does know who Fahrenheit 9/11 filmmaker Michael Moore is. We caught up with Grover as his new DVD, A Celebration of Me, Grover (Sony Wonder,  #36;13), arrives in stores, marking the 35th season of the children's TV show.",Sci/Tech
"WHO Urges Science to Keep World Healthy (AP) AP - Technological advances that help drug companies churn out highly profitable prescription medications must also be applied to improving public health care around the globe, a World Health Organization report released Wednesday says.",Sci/Tech
"Frances Damages NASA Space Center (AP) AP - Hurricane Frances did more damage to the Kennedy Space Center than any other storm in history, tearing an estimated 1,000 exterior panels from the Vehicle Assembly Building and leaving a checkerboard of holes, officials said Monday.",Sci/Tech
German bank customers victims of phishing FRANKFURT: German banks Postbank and Deutsche Bank said Monday that their customers had been recent victims of Internet fraud via copycat websites.,Sci/Tech
Video game giants roll out products Nintendo Co. and Sony Corp. made separate product announcements Tuesday that the video game giants hope will attract more customers ahead of the highly competitive holiday shopping season.,Business
"Renewable energy may be offered by Empire Empire Electric #39;s 15,000 member-owners may be able to get all or part of their electricity from renewable sources starting in January.",Sci/Tech
"Microsoft delays on antitrust compliance requirements Microsoft is behind schedule in complying with a court order to document its proprietary communications protocols, according to US authorities monitoring its behaviour.",Sci/Tech
"Egypt, Israel Ink Trade Deal with US Israel, Egypt, and the United States signed a trade agreement that a senior US official called the most significant trade pact between Egypt and Israel in the past 20 years.",World
Computer Makers Sign Joint Code of Conduct The three largest computer makers spearheaded a program today designed to standardize working conditions for their non-US workers.,Sci/Tech
"NTT DoCoMo, mmO2 to  #39;partner #39; on UK i-mode British mobile phone network O2 will launch an i-mode service next year after licensing the technology from Japanese telco NTT DoCoMo, newspaper reports have claimed.",Sci/Tech
"IBM to Expand Data Centers Across World  SAN FRANCISCO (Reuters) - IBM is expanding and adding new  technology to 11 of its data centers in North America, Europe  and Asia to meet growing demand and rolled out new services to  customers, the world's largest computer company said late on  Thursday.",Business
"Former star Murphy testifies in sex assault trial HOUSTON - Taking the stand in his own defense, Hall of Fame basketball player Calvin Murphy denied allegations that he sexually abused five of his 10 daughters.",Sports
Social Security a Priority for White House (AP) AP - THE PROBLEM: Social Security faces a  #36;3.7 trillion shortfall over 75 years.,World
Motorola To Develop FOMA Mobile Phone Handset for DoCoMo DoCoMo previously procured FOMA handsets only from domestic manufacturers. The two companies -- Motorola and DoCoMo -- said they aim to market the new handset from next spring targeting business users.,Sci/Tech
"IBM Chief Sees Global Tech Spending Rise &lt;p&gt;\&lt;/p&gt;&lt;p&gt; PARIS (Reuters) - Companies will spend more money next year\on information technology and other capital investments\compared with 2004, the chief executive of the world's biggest\computer company, IBM Corp, said on Friday.&lt;/p&gt;",Sci/Tech
"FCC Proposes \$1.2M Indecency Fine for Fox WASHINGTON - Federal regulators proposed a record indecency fine of nearly \$1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America.""   The Federal Communications Commission cited the network for the April 7, 2003, program, which included scenes from Las Vegas bachelor and bachelorette parties featuring strippers and various sexual situations...",World
"Walter McCarty, on the bench LINCOLN -- At the moment, Walter McCarty has his sizable hands full. He's holding 15-month-old Gabrielle, plus a baggie full of Cheerios and an Elmo book for her, and a grape soda for himself. The doorbell rings. It's the contractor, wanting a vehicle moved from the driveway. There's a backhoe digging a pool, and another one tunneling 4 feet into ...",Sports
"Competitors to Apple #39;s iPod portable player face the Christmas &lt;b&gt;...&lt;/b&gt; Lauren, 11, saunters nonchalantly past a Discovery Channel store and a Gymboree clothing store at the mall. Suddenly, the girl #39;s eyes light up and she pulls her mother into an Apple Computer shop.",Sci/Tech
"Breeding Captive Elephants Is Difficult (AP) AP - Elephants in zoos are living as long as those in the wild, but their population in captivity is dwindling because it is so difficult to breed them, according to studies released Friday.",Sci/Tech
"Conn. Man Charged with Selling Secret Windows Code  NEW YORK (Reuters) - A Connecticut man was arrested on  Tuesday on charges that he illegally sold a secret source code  used for Microsoft Corp.'s Windows NT 4.0 and Windows 2000  programs, federal prosecutors said.",Sci/Tech
Judge Declines to Dismiss Pollution Suit (AP) AP - A federal judge on Monday refused to dismiss a lawsuit accusing a Canadian mining company of polluting the Columbia River with heavy metals for decades.,Sci/Tech
"Robinhos Mom Comes Home Safe The kidnapped mother of Santos starlet Robinho has been returned to her family in good health, allowing the teenage forward to breath a huge sigh of relief.",Sports
"LIQUID DIET After the startling success of its turkey and gravy-flavoured soda during last year #39;s US holiday season, a Seattle soda company will be serving up green beans and casserole, mashed potatoes and butter, fruitcake and cranberry flavours.",Business
"Movie Industry Sues More DVD Chip Makers on Piracy  LOS ANGELES (Reuters) - The representative for Hollywood's  major movie studios on Monday said its members have sued two  microchip makers, alleging they sold their products to makers  of equipment that can be used to illegally copy DVDs.",Sci/Tech
Decline hits North American birds The National Audubon Society #39;s State of the Birds report draws on data collected between 1966 and 2003 for 654 American bird species.,Sci/Tech
"Gaming Godzillas Prepare for Battle (washingtonpost.com) washingtonpost.com - Let the games begin. Not the Olympics again, but the all-out battle between video game giants Sony Corp. and Nintendo Co. Ltd. The two Japanese companies are rolling out new gaming consoles, but Nintendo has beaten Sony to the punch by announcing an earlier launch date for its new hand-held game player.",Sci/Tech
"Group urges EPA to cut pollution If the government required deeper cuts in air pollution from power plants, at least 3,000 lives would be saved and 140,000 children would avoid asthma and other respiratory ailments, an environmental group said Tuesday.",Sci/Tech
"Microsoft and Sun #39;s difficult dance news analysis Microsoft and Sun Microsystems may be going steady, but they aren #39;t quite sure where the relationship is headed.",Sci/Tech
Briefly: Piracy crackdown yields \$2.2 million roundup Plus: Sun draws Nvidia graphics into Solaris...Tibco scoops up software company...PeopleSoft extends customer assurance.,Sci/Tech
"Boom times for mp3 players? p2pnet.net News:- Is digital music finally going mainstream? According to market research firm IDC, the MP3 portable market will boom over the next five years into a \$58 billion industry.",Sci/Tech
Tenn. Seeks Help in Plant Categorization (AP) AP - State officials are calling on the public to help them count and categorize all the plants and animals in Tennessee's 54 parks.,Sci/Tech
Development May Endanger Protected Species (AP) AP - The Bush administration said Friday it will allow developers to complete construction and other projects even after belated discoveries that the work could endanger protected species.,Sci/Tech
3 Giants Create New Online Music Service Three major recording companies have agreed to make their music available to be shared and sold over a new online file-swapping service that aims to lure music fans away from rival ,Sci/Tech
"Congress Puts Hooks in Copyright Crooks Congressional lawmakers are taking a cue from Hollywood with an aim to beef up penalties against people who illegally swap copyrighted movies and songs over the Internet. \&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",Sci/Tech
News: Senior Republican charged in phone jamming plot A former Bush campaign official has been charged with plotting to jam the phone networks of political opponents during the November 2002 election.\,Sci/Tech
Word From on High: Jam Cell Calls Four churches in Mexico have unobtrusively installed Israeli-made cell-phone jammers to thwart those who don't seem to understand they should turn the thing off in during services or weddings. They're not the only ones in the world to do it.,Sci/Tech
"Microsoft tweaks volume-licensing program Among other changes, the software giant has established a Web site designed to make it easier to understand what the program's rules are.",Sci/Tech
Medical Journal Calls for a New Drug Watchdog Medical researchers said the U.S. needs a system independent of the F.D.A. to detect harmful effects of drugs already on the market.,World
"NHLPA Disputes Claims The NHLPA said on Thursday that its 24 percent salary rollback would produce a \$275.5 million profit for teams as opposed to a \$568.5 million loss, as stated by the NHL.",Sports
Recommendations to Combat Obesity in Kids (AP) AP - The Institute of Medicine had recommendations for several groups to help stem childhood obesity:,Sci/Tech
"Sun-Microsoft Pact Excludes OpenOffice Users Microsoft Corp. and Sun Microsystems Inc. have agreed not to sue each other or their customers for patent infringements, but the pact announced in April specifically states that the protection does not apply ",Sci/Tech
"US games outfit catches rebranding cold &lt;strong&gt;LogoWatch&lt;/strong&gt; Unpleasant, but not fatal",Sci/Tech
"O #39;Keefe to meet on Thursday with LSU chancellor search committee The head of the nation #39;s space program will interview for the job as chancellor of LSU this week. NASA Administrator Sean O #39;Keefe, who has ties to Louisiana, has been recruited by LSU officials ",Sci/Tech
"Gartner revises PC market forecast, warns of downside Although the PC market won't grow as fast this year as originally envisioned by Gartner analysts, the industry is still expected to sell 12.6 more units this year than in 2003.",Sci/Tech
RIAA Files 750 New File-trading Lawsuits The RIAA announced it has filed 750 new lawsuits against alleged file-traders using peer-to-peer (P-to-P) software.  quot;The 750 new lawsuits were against  quot;John Doe quot; defendants not yet identified by the RIAA.,Sci/Tech
"Man Guilty in Death of Olympian #39;s Brother LOCK HAVEN, Pa. Oct. 14, 2004 - A former college football player was convicted of murder Thursday in the beating death of the brother of Olympic wrestler Sara McMann.",Sports
"FEC May Regulate Internet Political Activity By SHARON THEIMER     WASHINGTON (AP) -- With political fund raising, campaign advertising and organizing taking place in full swing over the Internet, it may just be a matter of time before the Federal Election Commission joins the action.    Well, that time may be now...",Sci/Tech
"Gartner optimistic about chip numbers But that optimism isn #39;t matched by Infineon, which said that while the market worldwide remains buoyant, the US is a special case and cautioned that growth might not be as strong as it expected.",Sci/Tech
"Dell touts in-home services Dell offers to install its PCs, televisions and networks, and provide extra phone support for stopping viruses and spyware.",Sci/Tech
"FDA Warns of Terrorist Prescription Drug Tampering By DIEDTRA HENDERSON     WASHINGTON (AP) -- ""Cues from chatter"" gathered around the world are raising concerns that terrorists might try to attack the domestic food and drug supply, particularly illegally imported prescription drugs, acting Food and Drug Administration Commissioner Lester M. Crawford says...",Sci/Tech
"From Spam To Lacrosse, A Day for The Books (washingtonpost.com) washingtonpost.com - New laws aimed at prosecuting big-time Internet spammers, helping small businesses and elevating lacrosse to the status of ""state team sport"" will become effective today in Maryland.",Sci/Tech
"Heart Attacks Don't Stop Most Smokers By EMMA ROSS    MUNICH, Germany (AP) -- More than half of European smokers who suffer a heart attack, bypass surgery or other serious heart problem are still smoking a year later, despite anti-smoking campaigns and doctors' advice to stop, a new study found.    Experts said the findings, presented Monday at Europe's largest medical conference, indicate that smoking cessation efforts are failing many of the most vulnerable victims...",Sci/Tech
" #39;Grand Theft Auto San Andreas #39; blows away gamers, reaps criticism Scott Wilhelm skipped school, took a day off from work, drove 15 miles and visited five stores - just so he could roam the fake streets of San Andreas and shoot people.",Sci/Tech
