text,label
"To tithe, make it first item in budget WASHINGTON -- Why is the subject of giving such a difficult thing to discuss? Some folks would rather ask someone for a kidney than for a donation to a charitable cause.",Business
"Group urges EPA to cut pollution If the government required deeper cuts in air pollution from power plants, at least 3,000 lives would be saved and 140,000 children would avoid asthma and other respiratory ailments, an environmental group said Tuesday.",Sci/Tech
"Filter Corporate Email Through Gmail Filter Corporate Email Through Gmail\\Shawn Hogan from DigitalPoint actually started filtering his various corporate email accounts through the gmail mail server. Shawn used many types of spam detection and filtering systems, including Spam Assassin, which I am happy with, to block unwanted email. But for some reason 2,000 spam emails ...",Sci/Tech
Tenn. Seeks Help in Plant Categorization (AP) AP - State officials are calling on the public to help them count and categorize all the plants and animals in Tennessee's 54 parks.,Sci/Tech
"Health Highlights: Sept. 8, 2004 Here are some of the latest health and medical news developments, compiled by editors of HealthDay:    -----       Clinton Out of Intensive Care       Former President Bill Clinton was moved from intensive care to a hospital room Wednesday as he continued his recovery from quadruple bypass surgery at New York Presbyterian Hospital/Columbia in New York City.      A statement issued by Clinton's office said the 58-year-old former president walked with assistance, sat up in bed and sat in a chair, the Associated Press reported...",Sci/Tech
"FDA Warns of Terrorist Prescription Drug Tampering By DIEDTRA HENDERSON     WASHINGTON (AP) -- ""Cues from chatter"" gathered around the world are raising concerns that terrorists might try to attack the domestic food and drug supply, particularly illegally imported prescription drugs, acting Food and Drug Administration Commissioner Lester M. Crawford says...",Sci/Tech
"WHO Urges Science to Keep World Healthy (AP) AP - Technological advances that help drug companies churn out highly profitable prescription medications must also be applied to improving public health care around the globe, a World Health Organization report released Wednesday says.",Sci/Tech
"House takes aim at identity thieves Most IT Managers won #39;t question the importance of security, but this priority has been sliding between the third and fourth most important focus for companies.",Sci/Tech
"FCC Proposes Record Fine Against Fox Federal regulators proposed a record indecency fine of nearly \$1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America"" that included graphic scenes from bachelor and bachelorette parties. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-AP&lt;/b&gt;&lt;/font&gt;",Sci/Tech
"Officials Blame Contractors in Tunnel Leak The tunnel containing this city #39;s sunken highway - the crown jewel of the Big Dig, Boston #39;s mammoth \$14.6 billion highway project - is leaking because of improper construction ",Business
"MP3 Creator Warns Tech Impasse Dooming Downloads  BERLIN (Reuters) - Rival technologies that baffle consumers  will run more companies out of business in the nascent music  download market than will head-to-head competition, one of the  lead creators of MP3 playback technology warned on Wednesday.",Sci/Tech
RIAA Files 750 New File-trading Lawsuits The RIAA announced it has filed 750 new lawsuits against alleged file-traders using peer-to-peer (P-to-P) software.  quot;The 750 new lawsuits were against  quot;John Doe quot; defendants not yet identified by the RIAA.,Sci/Tech
One more feather in ISRO cap India #39;s exclusive satellite for educational services -- Edusat -- was successfully placed into the Geostationary Orbit (GSO) on Monday.,World
It #39;s flak jacket time for Microsoft #39;s Linux guy What kind of E-mail is landing in Martin Taylors in-box right about now? Its probably not unlike some of the messages Ive been getting in response to a story I wrote about Steve Ballmers Oct. 27 ,Sci/Tech
"Turin Olympic chief set to quit The official in charge of organising the Turin 2006 Winter Olympics is set to quit because of a power struggle. The Italian government has appointed Mario Pescante to oversee the Games, to the fury of Valentino ",Sports
Intel bets on WiMax by backing Clearwire (SiliconValley.com) SiliconValley.com - Intel and cellular phone billionaire Craig McCaw have joined forces to deliver a new high-speed wireless Internet service.,Sci/Tech
"National union leaders set a timeline for change November 11, 2004. WASHINGTON -aced with the impact of labor #39;s political loss on Nov. 2, the AFL-CIO Executive Council decided on Nov. 10 on a timeline for changes in the union movement ",Business
"AMD's Ruiz disappointed by Microsoft's 64-bit delays Advanced Micro Devices Inc. (AMD) is disappointed by Microsoft Corp.'s decision to delay the introduction of 64-bit versions of its Windows operating system, but sees no significant impact from the delay on sales of its 64-bit processors, the company's top executive said Thursday.",Sci/Tech
Storage On A Chip Silicon Image #39;s new lower-cost storage appliance should be more palatable to small and midsize businesses. By Martin J. Garvey.,Sci/Tech
"Securing the gold in Athens Despite age-old Olympic truce known as the ekecheiria, or ""holding of hands,"" security experts aren't taking any chances.\",Sci/Tech
"The full horror of Ed Wood must be seen to be believed (USATODAY.com) USATODAY.com - Tim Burton's Ed Wood, which earned Martin Landau an Oscar for playing Bela Lugosi, is finally out an DVD today. But what about the real-life oeuvre of writer/director/auteur Edward D. Wood Jr. (1924-1978)?",Sci/Tech
"Actuate Joins Eclipse, Starts Open-Source BI Project (Ziff Davis) Ziff Davis - After joining the Eclipse Foundation, the company launches a project to create open-source business intelligence and reporting tools.",Sci/Tech
White House Rejects Trade Case Vs. China (AP) AP - The Bush administration on Friday rejected a request from 30 members of Congress that it bring a World Trade Organization case against China charging the Asian nation with manipulating its currency to gain unfair trade advantages against the United States.,World
"Another Yahoo to compete with Gmail Last summer, Yahoo! purchased e-mail company Oddpost and now it has acquired Bloomba which analysts compare to Microsoft #39;s Outlook e-mail program.",Sci/Tech
"General Wireless #39; Technology Opens up New Ways for PC Users to &lt;b&gt;...&lt;/b&gt; STOCKHOLM, Sweden, October 11 /PRNewswire/ -- Following an agreement between Vodafone UK, Starhome and General Wireless, Vodafone #39;s business customers can now send and receive text messages (SMS) in their MS-Outlook and Lotus Notes.",Sci/Tech
"LIQUID DIET After the startling success of its turkey and gravy-flavoured soda during last year #39;s US holiday season, a Seattle soda company will be serving up green beans and casserole, mashed potatoes and butter, fruitcake and cranberry flavours.",Business
"Online Search Universe Is Expanding To get an idea of how hot Web search is, go talk to Raul Valdes-Perez, a Carnegie Mellon University professor who is leading a search technology start-up called Vivisimo Inc.",Business
Ex-NASA Worker Pleads Innocent of Fake Inspections A fired NASA safety inspector accused of falsifying space shuttle inspection reports pleaded not guilty to 166 criminal charges on Friday and a trial was tentatively set for Dec. 1.,Sci/Tech
"Movie Industry Sues More DVD Chip Makers on Piracy  LOS ANGELES (Reuters) - The representative for Hollywood's  major movie studios on Monday said its members have sued two  microchip makers, alleging they sold their products to makers  of equipment that can be used to illegally copy DVDs.",Sci/Tech
Keeping Better Track From Factory to Checkout Using radio scanners to wirelessly identify consumer products is simple in concept but dauntingly complex in reality.,Sci/Tech
"China Pledges Stable Policies  BEIJING (Reuters) - Chinese leaders closed a key economic  meeting on Sunday with pledges to maintain stable fiscal and  monetary policies in 2005 and keep a tight lid on fixed-asset  investment, state radio said.",World
"Conn. Man Charged with Selling Secret Windows Code  NEW YORK (Reuters) - A Connecticut man was arrested on  Tuesday on charges that he illegally sold a secret source code  used for Microsoft Corp.'s Windows NT 4.0 and Windows 2000  programs, federal prosecutors said.",Sci/Tech
"Kennedy set to make swift million from clearing out the clutter CAROLINE KENNEDY is staging the ultimate yard-sale. She is clearing out paintings, furniture, horseriding gear and a mysterious photograph of a nude woman by a swimming pool from the attics and cupboards of several family homes.",Sci/Tech
"Arctic Thaw NOT ONLY HAS it moved beyond the realm of science fiction, but the Arctic ice cap #39;s melting has been much faster than anyone has suspected.",Sci/Tech
EU raps Greece over deficit The European Union last night started legal action against Athens after it was revealed that a systematic under-reporting of Greece #39;s budget deficit should have ruled the country out of joining the single currency.,Business
"Moon #39;s eclipse like a  #39;rusty ball #39; Stargazers were able to catch a fleeting glimpse of a total eclipse of the moon in the early hours today. The clouds cleared to allow a rusty ball to be seen, despite bad weather, between 3.23am and 4.44am.",Sci/Tech
Intel switches off LCOS TV chip Intel has decided to cancel its project to develop a liquid crystal on silicon (LCOS) chip that would bring down the cost of rear-projection televisions.,Sci/Tech
"Birds Not Being Killed by Wind Farms -Ecologist (Reuters) Reuters - Two major offshore wind farms in Denmark\are giving the lie to fears that birds are being killed by\flying into the huge vanes of such installations, a conference\heard on Thursday.",Sci/Tech
Free-Speech for Online Gambling Ads Sought The operator of a gambling news site on the Internet has asked a federal judge to declare that advertisements in U.S. media for foreign online casinos and sports betting outlets are protected by free-speech rights.,Sci/Tech
"Winter Weather Outlook Mixed, El Nino Looms (Reuters) Reuters - Winter will be warmer than normal in\the U.S. Western and Plains states and colder than usual in the\Southeast and mid-Atlantic regions, but the return of El Nino\is making it hard for forecasters to hazard a guess for much of\the country, meteorologists said on Wednesday.",Sci/Tech
"Group: Red Sea Pollution Hurts Coral Reef (AP) AP - A panel of experts from Israel and abroad on Sunday urged the government to immediately halt fish farming in Israel's Red Sea coastal waters, saying pollution from operation is killing a unique coral reef.",Sci/Tech
"Jury rules 9/11 was two attacks Attaching victory to a string of defeats, a jury yesterday agreed with World Trade Center developer Larry Silverstein #39;s claim that the planes that struck the Twin Towers represented two separate, insurable events.",Business
Judge Declines to Dismiss Pollution Suit (AP) AP - A federal judge on Monday refused to dismiss a lawsuit accusing a Canadian mining company of polluting the Columbia River with heavy metals for decades.,Sci/Tech
Open Source Software Goes to Work Businesses don't have to dump Windows to test drive free or low-price applications whose use may improve the bottom line.,Sci/Tech
"Administration ignores global warming warnings Yes, we know you don #39;t like that news, but it #39;s science - good science from what we can tell. A new four-year international report by 300 scientists from the United States and seven other countries that was ",Sci/Tech
"Google Apple desktop search p2pnet.net News:-  quot;We intend to do it, quot; Google chief executive Eric Schmidt told a University of California-Los Angeles conference, recently.",Sci/Tech
Yukos files for bankruptcy protection in Bush #39;s backyard Russian oil giant Yukos yesterday increased the stakes in its battle with the Kremlin when it filed for bankruptcy in the United States in an unusual move possibly intended to pitch Washington against Moscow.,Business
"Q A: Microsoft's Linux strategist Martin Taylor With a year under his belt as Microsoft Corp.'s chief Linux strategist, Martin Taylor has a lot to say about where he sees Linux going and how Microsoft plans to compete with the open-source operating system.",Sci/Tech
HP developing 'smart rack' to ease data center work Company shows off labor-saving data center technology at Palo Alto research lab.,Sci/Tech
"Bangladesh Is Surviving to Export Another Day Garment makers in poor countries have been dismayed over the upcoming abolition of trade quotas, but the outlook is not as bleak as many experts had thought.",Business
"Iraq to get \$436m emergency loan The International Monetary Fund (IMF) has approved an emergency loan of \$436m (232m) to Iraq, the first from an international organisation.",Business
"Swiss Blocks Accounts in Oil Co. Probe (AP) AP - Swiss justice authorities have blocked bank accounts containing  #36;100 million in an investigation of an alleged bribery scandal tied to a subsidiary of Halliburton Co., the oil services company formerly headed by U.S. Vice President Dick Cheney.",World
"Frances Damages NASA Space Center (AP) AP - Hurricane Frances did more damage to the Kennedy Space Center than any other storm in history, tearing an estimated 1,000 exterior panels from the Vehicle Assembly Building and leaving a checkerboard of holes, officials said Monday.",Sci/Tech
Adobe does document security Electronic document giant Adobe Systems Inc. said that it was partnering with digital certificate company GeoTrust Inc. to provide technology that will allow documents that use Adobe's popular PDF (Portable Document Format) to be digitally certified.,Sci/Tech
"Science sidelined ONCE AGAIN a Bush administration scientific report blames emissions of carbon dioxide and other greenhouse gases for global warming, and once again the reaction of the Bush White House is to say the evidence does not warrant action.",Sci/Tech
"Gartner optimistic about chip numbers But that optimism isn #39;t matched by Infineon, which said that while the market worldwide remains buoyant, the US is a special case and cautioned that growth might not be as strong as it expected.",Sci/Tech
"Some won, some lost, but Greece triumphed over all ATHENS - We owe them an apology, oh yes we do. The Greeks pulled off the Olympic Games after we said they did not have a prayer, and now there #39;s but one way to make it right: The Summer Games belong here ",Sports
Survey: Format Influenced Voter Priorities (AP) AP - This presidential election has been described by many as one in which morality mattered most to voters. But that perception may be driven at least partially by how pollsters asked voters about their priority issues.,World
"New priority: SLC ponders ways to absorb Delta flights With January fast approaching, and with it the prospect of nearly 60 new Delta flights, Salt Lake City International Airport officials are rushing to absorb the increase.",Business
"Heart Attacks Don't Stop Most Smokers By EMMA ROSS    MUNICH, Germany (AP) -- More than half of European smokers who suffer a heart attack, bypass surgery or other serious heart problem are still smoking a year later, despite anti-smoking campaigns and doctors' advice to stop, a new study found.    Experts said the findings, presented Monday at Europe's largest medical conference, indicate that smoking cessation efforts are failing many of the most vulnerable victims...",Sci/Tech
"FCC Proposes \$1.2M Indecency Fine for Fox WASHINGTON - Federal regulators proposed a record indecency fine of nearly \$1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America.""   The Federal Communications Commission cited the network for the April 7, 2003, program, which included scenes from Las Vegas bachelor and bachelorette parties featuring strippers and various sexual situations...",World
"U.S. groups accuse China of failing to stop intellectual property abuses (Canadian Press) Canadian Press - BEIJING (AP) - Adding to pressure for China to stop rampant product piracy, two major U.S. business groups complained Thursday that abuses are getting worse and warned that lack of patent and copyright protection is hurting high-tech investment.",World
"A cure for shortage? It #39;s too late for this year #39;s flu season, but a Canadian drug company yesterday said it has agreed to provide influenza vaccines to Henry Schein Inc.",Business
"Is Google Bobbing for Apple? Just in case Apple #39;s (Nasdaq: AAPL) computer users were feeling left out, news reports say that Google (Nasdaq: GOOG) intends to develop its Desktop Search application for the Mac platform.",Sci/Tech
